,ylat,xlon,SSS,MLD,SST,pCO2,k=5,k=10,k=15
2816,-63.5,343.5,33.7137870789,4.13817691803,-1.2179248333,339.891108236,4,0,7
2817,-63.5,344.5,33.709854126,4.13324308395,-1.22053384781,339.931364013,4,0,7
2818,-63.5,345.5,33.7063102722,4.12806987762,-1.22105073929,339.999310934,4,0,7
2819,-63.5,346.5,33.7030677795,4.12325334549,-1.22099769115,340.084782615,4,0,7
2820,-63.5,347.5,33.7001838684,4.11843824387,-1.22320401669,340.160654555,4,0,7
2821,-63.5,348.5,33.6972351074,4.11286783218,-1.22417521477,340.27466651,4,0,7
2822,-63.5,349.5,33.6942062378,4.10666227341,-1.22808730602,340.354205775,4,0,7
2823,-63.5,350.5,33.6908378601,4.10021162033,-1.23354041576,340.396343954,4,1,7
2824,-63.5,351.5,33.6866188049,4.09472465515,-1.23855030537,340.392722146,4,1,7
2825,-63.5,352.5,33.6813316345,4.09072780609,-1.24050724506,340.354105396,4,1,7
2826,-63.5,353.5,33.6752929688,4.08748674393,-1.23853981495,340.288156625,4,1,7
2827,-63.5,354.5,33.6690826416,4.08393335342,-1.23455286026,340.180659771,4,1,7
2828,-63.5,355.5,33.6630096436,4.08045530319,-1.22951734066,340.040423135,4,1,7
2829,-63.5,356.5,33.6572341919,4.07767152786,-1.22199833393,339.905196386,4,1,7
2830,-63.5,357.5,33.6519622803,4.07579803467,-1.21420359612,339.755361744,4,1,7
2831,-63.5,358.5,33.6471061707,4.0730881691,-1.20516479015,339.613393258,4,1,7
2832,-63.5,359.5,33.642742157,4.06999111176,-1.19592535496,339.472318984,4,1,7
2833,-62.5,0.5,33.6296730042,4.10425376892,-1.06875836849,340.753477897,4,0,7
2834,-62.5,1.5,33.6251220703,4.10256671906,-1.05977380276,340.606913922,4,1,7
2835,-62.5,2.5,33.6204490662,4.09917116165,-1.05216097832,340.421590872,4,1,7
2836,-62.5,3.5,33.6151618958,4.09624433517,-1.04447376728,340.19200615,4,1,7
2837,-62.5,4.5,33.6088066101,4.09575748444,-1.03439021111,339.91794187,4,1,7
2838,-62.5,5.5,33.6014022827,4.09636116028,-1.02083039284,339.603559095,4,1,7
2839,-62.5,6.5,33.5930290222,4.09971380234,-1.00299417973,339.263906766,4,1,7
2840,-62.5,7.5,33.584312439,4.10368776321,-0.983740389347,338.895164711,4,1,7
2841,-62.5,8.5,33.5756759644,4.10535573959,-0.968215763569,338.462888392,4,1,7
2842,-62.5,9.5,33.5669364929,4.10595655441,-0.956546664238,337.969251983,4,1,7
2843,-62.5,10.5,33.5575714111,4.10729122162,-0.945192277431,337.435118394,4,1,7
2844,-62.5,11.5,33.5471382141,4.11009979248,-0.931291699409,336.863677526,4,1,7
2845,-62.5,12.5,33.5355262756,4.11435222626,-0.91474878788,336.235832211,4,1,7
2846,-62.5,13.5,33.5229530334,4.1196141243,-0.895303726196,335.55763325,4,1,7
2847,-62.5,14.5,33.5104217529,4.12544059753,-0.874099254608,334.858001519,4,1,7
2848,-62.5,15.5,33.4986419678,4.13050937653,-0.850763261318,334.202256262,4,1,7
2849,-62.5,16.5,33.4876823425,4.13636255264,-0.827508807182,333.561245521,4,1,7
2850,-62.5,17.5,33.4772453308,4.14271068573,-0.8036262393,332.906433078,4,1,7
2851,-62.5,18.5,33.467086792,4.14939546585,-0.776871502399,332.241438845,4,1,7
2852,-62.5,19.5,33.4573326111,4.15623950958,-0.746376097202,331.582338609,4,1,7
2853,-62.5,20.5,33.4483070374,4.16267299652,-0.713841378689,330.937058143,4,1,7
2854,-62.5,21.5,33.4401817322,4.16791963577,-0.681785345078,330.307826888,4,1,7
2855,-62.5,22.5,33.4328689575,4.17191267014,-0.649936556816,329.723675957,4,1,7
2856,-62.5,23.5,33.4266166687,4.17481088638,-0.619682431221,329.192131796,4,1,7
2857,-62.5,24.5,33.4214859009,4.175822258,-0.582900702953,328.842110108,4,1,7
2858,-62.5,25.5,33.4176216125,4.17607164383,-0.54668033123,328.574006674,4,1,7
2859,-62.5,26.5,33.4149780273,4.17549371719,-0.515105843544,328.326851438,4,1,7
2860,-62.5,27.5,33.4132118225,4.17411231995,-0.48540827632,328.121731722,4,1,7
2861,-62.5,28.5,33.4121780396,4.17212057114,-0.456022173166,327.98512157,4,1,7
2862,-62.5,29.5,33.4119987488,4.16964530945,-0.428580313921,327.91716372,4,1,7
2863,-62.5,30.5,33.4127388,4.16671228409,-0.403671592474,327.916454792,4,1,7
2864,-62.5,31.5,33.4141578674,4.16364717484,-0.376123040915,328.010523155,4,1,7
2865,-62.5,32.5,33.4161224365,4.16059303284,-0.346429407597,328.14120953,4,1,7
2866,-62.5,33.5,33.4182395935,4.1573138237,-0.312968492508,328.285728336,4,1,7
2867,-62.5,34.5,33.4205970764,4.15426063538,-0.277983218431,328.400283873,4,1,7
2868,-62.5,35.5,33.4232673645,4.15143632889,-0.241641432047,328.501571633,4,1,7
2869,-62.5,36.5,33.4263343811,4.14833307266,-0.205344989896,328.614378853,4,1,7
2870,-62.5,37.5,33.4298591614,4.14441633224,-0.171081885695,328.753023933,4,1,7
2871,-62.5,38.5,33.433795929,4.13999080658,-0.140438362956,328.91819433,4,1,7
2872,-62.5,39.5,33.4379501343,4.13583469391,-0.113958962262,329.100049905,4,1,7
2873,-62.5,40.5,33.4419937134,4.131108284,-0.0911490544677,329.28391144,4,1,7
2874,-62.5,41.5,33.4455871582,4.12647008896,-0.0720289945602,329.444848753,4,1,7
2875,-62.5,42.5,33.4486618042,4.12126636505,-0.0582172945142,329.559699445,4,1,7
2876,-62.5,43.5,33.4512748718,4.11622047424,-0.0468601807952,329.670771119,4,1,7
2877,-62.5,44.5,33.4535903931,4.11293268204,-0.0348747298121,329.783933351,4,1,7
2878,-62.5,45.5,33.4557762146,4.11176013947,-0.0175448767841,329.897253274,4,1,7
2879,-62.5,46.5,33.4579391479,4.11148500443,0.00725889950991,329.988800922,4,1,7
2880,-62.5,47.5,33.4600219727,4.11168622971,0.0378198251128,330.025431012,4,1,7
2881,-62.5,48.5,33.4618225098,4.11339616776,0.0701402947307,329.983840223,4,1,7
2882,-62.5,49.5,33.4631004333,4.11537742615,0.10042847693,329.867554016,4,1,7
2883,-62.5,50.5,33.4636268616,4.11733675003,0.126898765564,329.71522717,4,1,7
2884,-62.5,51.5,33.4632797241,4.11917352676,0.145749360323,329.511777881,4,1,7
2885,-62.5,52.5,33.4625434875,4.12078523636,0.158770769835,329.294990571,4,1,7
2886,-62.5,53.5,33.4609565735,4.1216044426,0.165707290173,329.057075749,4,1,7
2887,-62.5,54.5,33.4584655762,4.12174749374,0.165635824203,328.804482602,4,1,7
2888,-62.5,55.5,33.4552459717,4.12176656723,0.159128040075,328.551388684,4,1,7
2889,-62.5,56.5,33.4516716003,4.12196540833,0.148263931274,328.312120149,4,1,7
2890,-62.5,57.5,33.4481315613,4.12223768234,0.136077284813,328.099637894,4,1,7
2891,-62.5,58.5,33.4443740845,4.12280035019,0.1267298311,327.930637616,4,1,7
2892,-62.5,59.5,33.4405975342,4.12293720245,0.119898602366,327.761936301,4,1,7
2893,-62.5,60.5,33.4370880127,4.12119054794,0.109367594123,327.562795435,4,1,7
2894,-62.5,61.5,33.4342002869,4.11955213547,0.0866320803761,327.272908113,4,1,7
2895,-62.5,62.5,33.4316558838,4.11724615097,0.0612307563424,326.997700392,4,1,7
2896,-62.5,63.5,33.4294586182,4.11373090744,0.034989759326,326.738437811,4,1,7
2897,-62.5,64.5,33.4276695251,4.10893678665,0.00294078933075,326.466184281,4,1,7
2898,-62.5,65.5,33.4264717102,4.10356378555,-0.0389345549047,326.184641447,4,1,7
2899,-62.5,66.5,33.4263153076,4.09884405136,-0.0854120254517,325.950589311,4,1,7
2900,-62.5,67.5,33.4276199341,4.09512090683,-0.120468124747,325.861112853,4,1,7
2901,-62.5,68.5,33.4299430847,4.09040403366,-0.148563966155,325.935067914,4,1,7
2902,-62.5,69.5,33.4332237244,4.08457374573,-0.194983124733,326.087237523,4,1,7
2903,-62.5,70.5,33.4386558533,4.0775179863,-0.253452450037,326.333699195,4,1,7
2904,-62.5,71.5,33.44764328,4.06822347641,-0.314214646816,326.748102923,4,1,7
2905,-62.5,72.5,33.4613800049,4.05677604675,-0.377261459827,327.261757334,4,1,7
2906,-62.5,73.5,33.4802246094,4.04364776611,-0.440767914057,327.779026404,4,1,7
2907,-62.5,74.5,33.5036964417,4.03072071075,-0.496391266584,328.292188164,4,1,7
2908,-62.5,75.5,33.5308799744,4.02118444443,-0.535316944122,328.860827617,4,1,7
2909,-62.5,76.5,33.5606536865,4.01593828201,-0.559623658657,329.430761438,4,1,7
2910,-62.5,77.5,33.5911483765,4.01563596725,-0.57831043005,329.82761237,4,1,7
2911,-62.5,78.5,33.6189918518,4.01655101776,-0.589335262775,330.034512962,4,1,7
2912,-62.5,79.5,33.6438026428,4.01923704147,-0.599327921867,330.015691302,4,1,7
2913,-62.5,80.5,33.6654319763,4.02215337753,-0.606588304043,329.860079444,4,1,7
2914,-62.5,81.5,33.6836891174,4.02470827103,-0.612696528435,329.588224304,4,1,7
2915,-62.5,82.5,33.6982727051,4.02505540848,-0.62281614542,329.110583482,4,1,7
2916,-62.5,83.5,33.70936203,4.02197265625,-0.643952012062,328.264645209,4,1,7
2917,-62.5,84.5,33.7185249329,4.01774501801,-0.678954541683,326.949395664,4,1,7
2918,-62.5,85.5,33.7293968201,4.01749229431,-0.717274188995,325.305467473,4,1,7
2919,-62.5,86.5,33.7461433411,4.02454566956,-0.746848404408,323.460273535,4,1,7
2920,-62.5,87.5,33.767326355,4.03387022018,-0.760908007622,321.603616719,4,1,7
2921,-62.5,88.5,33.788105011,4.04259490967,-0.763723134995,320.135421696,4,1,7
2922,-62.5,89.5,33.8041343689,4.04722309113,-0.760692119598,319.336711688,4,1,7
2923,-62.5,90.5,33.8138313293,4.04724502563,-0.755561411381,319.050862841,4,1,7
2924,-62.5,91.5,33.8174858093,4.0443482399,-0.752077460289,318.963132137,4,1,7
2925,-62.5,92.5,33.8160171509,4.04041814804,-0.751740694046,318.846266126,4,1,7
2926,-62.5,93.5,33.8102874756,4.03603410721,-0.752427816391,318.642423769,4,1,7
2927,-62.5,94.5,33.8014373779,4.03089475632,-0.752669811249,318.387350826,4,1,7
2928,-62.5,95.5,33.7918395996,4.02773714066,-0.753555417061,318.08015946,4,1,7
2929,-62.5,96.5,33.7808494568,4.02281904221,-0.75218385458,317.743951763,4,1,7
2930,-62.5,97.5,33.7697868347,4.01842069626,-0.753171026707,317.42247418,4,1,5
2931,-62.5,98.5,33.7594413757,4.01435613632,-0.755760490894,317.174212549,4,1,5
2932,-62.5,99.5,33.7501564026,4.01104784012,-0.759766161442,317.071951382,4,1,5
2933,-62.5,100.5,33.7420883179,4.00916624069,-0.76474571228,317.14160983,4,1,5
2934,-62.5,101.5,33.7354011536,4.0084233284,-0.77065885067,317.359940836,4,1,5
2935,-62.5,102.5,33.7300834656,4.00716304779,-0.776983737946,317.704582946,4,1,5
2936,-62.5,103.5,33.725528717,4.00370788574,-0.779104650021,318.199423156,4,1,5
2937,-62.5,104.5,33.7218971252,3.99753475189,-0.781862914562,318.757422237,4,1,5
2938,-62.5,105.5,33.7188796997,3.99010276794,-0.782054126263,319.456670728,4,1,5
2939,-62.5,106.5,33.7150993347,3.9827580452,-0.778026938438,320.298636422,4,1,7
2940,-62.5,107.5,33.7095527649,3.97688388824,-0.771698713303,321.099598051,4,1,7
2941,-62.5,108.5,33.7018470764,3.97142362595,-0.763423264027,321.68187385,4,1,7
2942,-62.5,109.5,33.6926193237,3.96556043625,-0.754376590252,322.020764975,4,1,7
2943,-62.5,110.5,33.6831512451,3.9595541954,-0.746036052704,322.218604037,4,1,7
2944,-62.5,111.5,33.674407959,3.95368027687,-0.737836480141,322.396317366,4,1,7
2945,-62.5,112.5,33.6661186218,3.94703388214,-0.726590692997,322.62942847,4,1,7
2946,-62.5,113.5,33.6582984924,3.93945407867,-0.713672280312,322.85537148,4,1,7
2947,-62.5,114.5,33.6507644653,3.93222761154,-0.707492232323,322.99557443,4,1,7
2948,-62.5,115.5,33.644241333,3.92647385597,-0.69902163744,323.151261751,4,1,7
2949,-62.5,116.5,33.637752533,3.92105436325,-0.684360802174,323.385547624,4,1,7
2950,-62.5,117.5,33.6311912537,3.91667151451,-0.665218293667,323.709299337,4,1,7
2951,-62.5,118.5,33.6246681213,3.91323184967,-0.642439424992,324.068880422,4,1,7
2952,-62.5,119.5,33.6181907654,3.90995001793,-0.615349471569,324.397492211,4,1,7
2953,-62.5,120.5,33.6117172241,3.90674614906,-0.583269953728,324.686851002,4,1,7
2954,-62.5,121.5,33.605304718,3.90402936935,-0.544744610786,324.991030385,4,1,7
2955,-62.5,122.5,33.5998420715,3.90197253227,-0.50634354353,325.249406791,4,1,7
2956,-62.5,123.5,33.5953865051,3.90007948875,-0.470965206623,325.432173495,4,1,7
2957,-62.5,124.5,33.5915489197,3.89810991287,-0.435027122498,325.603318389,4,1,7
2958,-62.5,125.5,33.5885543823,3.8965075016,-0.400249481201,325.753615243,4,1,7
2959,-62.5,126.5,33.5866584778,3.89558744431,-0.36741617322,325.867497465,4,1,7
2960,-62.5,127.5,33.5856552124,3.89557814598,-0.334404677153,325.918103182,4,1,7
2961,-62.5,128.5,33.5847167969,3.89677429199,-0.298334896564,325.874376866,4,1,7
2962,-62.5,129.5,33.5828323364,3.89929747581,-0.257263362408,325.727616308,4,1,7
2963,-62.5,130.5,33.579662323,3.90240192413,-0.208382189274,325.523922278,4,1,7
2964,-62.5,131.5,33.5762672424,3.90514492989,-0.154115393758,325.248793105,4,1,7
2965,-62.5,132.5,33.5752105713,3.90503382683,-0.105966046453,324.921388103,4,1,7
2966,-62.5,133.5,33.5774497986,3.90111923218,-0.0823623389006,324.486312314,4,1,7
2967,-62.5,134.5,33.5834999084,3.89369034767,-0.0896771028638,324.000234741,4,1,7
2968,-62.5,135.5,33.5922355652,3.88568854332,-0.115614548326,323.566423249,4,1,7
2969,-62.5,136.5,33.6011238098,3.88018155098,-0.138146802783,323.28696876,4,1,7
2970,-62.5,137.5,33.6078262329,3.87808251381,-0.140201330185,323.22242107,4,1,7
2971,-62.5,138.5,33.6115264893,3.87843179703,-0.117939077318,323.36703685,4,1,7
2972,-62.5,139.5,33.612613678,3.88145160675,-0.075035944581,323.653088849,4,1,7
2973,-62.5,140.5,33.6120414734,3.88654112816,-0.016278969124,323.994849512,4,1,7
2974,-62.5,141.5,33.6107025146,3.89366841316,0.0498783290386,324.332306964,4,1,7
2975,-62.5,142.5,33.6090354919,3.9035577774,0.11837734282,324.709309768,4,1,7
2976,-62.5,143.5,33.6072120667,3.91432881355,0.187705129385,325.162117223,4,1,7
2977,-62.5,144.5,33.6063995361,3.92171382904,0.244327843189,325.629394257,4,1,7
2978,-62.5,145.5,33.6084327698,3.921261549,0.261056959629,325.928664578,4,1,7
2979,-62.5,146.5,33.6152381897,3.91004824638,0.217211022973,325.911377468,4,1,7
2980,-62.5,147.5,33.6288528442,3.88846683502,0.117777727544,325.622001768,4,1,7
2981,-62.5,148.5,33.6521568298,3.86252069473,-0.012448313646,325.262824124,4,1,7
2982,-62.5,149.5,33.6907501221,3.84295105934,-0.1618552953,324.883041832,4,1,7
2983,-62.5,150.5,33.741443634,3.84146618843,-0.288246244192,324.805534622,4,1,7
2984,-62.5,151.5,33.7926673889,3.85910892487,-0.373215198517,325.115289646,4,1,7
2985,-62.5,152.5,33.834651947,3.88791394234,-0.418259441853,325.706373716,4,1,7
2986,-62.5,153.5,33.8622283936,3.91665792465,-0.430392622948,326.450176161,4,1,7
2987,-62.5,154.5,33.8745040894,3.94062280655,-0.417454630136,327.214908008,4,1,7
2988,-62.5,155.5,33.8738632202,3.95986056328,-0.387643754482,327.888537912,4,1,7
2989,-62.5,156.5,33.8641166687,3.9751522541,-0.347331851721,328.419303334,4,1,7
2990,-62.5,157.5,33.8477287292,3.98941087723,-0.294488936663,328.845275205,4,1,7
2991,-62.5,158.5,33.8262786865,4.00250053406,-0.223447710276,329.212631182,4,1,7
2992,-62.5,159.5,33.804058075,4.01382637024,-0.1415720433,329.526149247,4,1,7
2993,-62.5,160.5,33.78383255,4.02538919449,-0.0576776303351,329.793385836,4,1,7
2994,-62.5,161.5,33.767375946,4.03709411621,0.0153497457504,329.986854475,4,1,7
2995,-62.5,162.5,33.7549743652,4.0495390892,0.0688284784555,330.070236677,4,1,7
2996,-62.5,163.5,33.7453460693,4.06308269501,0.110254779458,330.088987607,4,1,7
2997,-62.5,164.5,33.7366676331,4.07718706131,0.153901740909,330.121835685,4,1,7
2998,-62.5,165.5,33.7279090881,4.090695858,0.203364223242,330.193212379,4,1,7
2999,-62.5,166.5,33.7194824219,4.10293006897,0.245798408985,330.273010206,4,1,7
3000,-62.5,167.5,33.7126846313,4.11507463455,0.268619149923,330.343069164,4,1,7
3001,-62.5,168.5,33.705657959,4.13026857376,0.307430744171,330.526296874,4,1,7
3002,-62.5,169.5,33.698261261,4.14700508118,0.374929785728,330.834019443,4,1,7
3003,-62.5,170.5,33.6920585632,4.16480779648,0.448493719101,331.177210622,4,1,7
3004,-62.5,171.5,33.687412262,4.18289422989,0.518185734749,331.512482843,4,1,7
3005,-62.5,172.5,33.6842384338,4.19957971573,0.577769994736,331.82111029,4,1,7
3006,-62.5,173.5,33.6824531555,4.21398258209,0.616365432739,332.065635299,4,1,7
3007,-62.5,174.5,33.6817321777,4.22741746902,0.631345033646,332.237026467,4,0,7
3008,-62.5,175.5,33.681060791,4.24188041687,0.656619250774,332.493637896,4,0,7
3009,-62.5,176.5,33.6801795959,4.25449228287,0.69474363327,332.851585926,4,0,7
3010,-62.5,177.5,33.6792984009,4.26700973511,0.72381657362,333.180558465,4,0,7
3011,-62.5,178.5,33.6784210205,4.2776594162,0.741241872311,333.477325743,4,0,7
