,ylat,xlon,SSS,MLD,SST,pCO2,k=5,k=10,k=15
86,-76.5,317.5,33.7737350464,18.1195907593,-1.29127275944,234.400976014,4,7,14
87,-76.5,318.5,33.7575378418,18.1158905029,-1.27704894543,237.49410559,4,7,14
88,-76.5,319.5,33.7398681641,18.1230201721,-1.2593716383,240.705645239,4,7,14
89,-76.5,320.5,33.7200660706,18.1182250977,-1.23746693134,243.921144014,4,7,14
90,-76.5,321.5,33.6982078552,18.0696163177,-1.20381259918,247.117889075,4,7,14
91,-76.5,322.5,33.6716499329,17.9853935242,-1.16112601757,250.258477423,4,7,14
92,-76.5,323.5,33.6408538818,17.9339351654,-1.10737371445,253.476268268,4,7,14
93,-76.5,324.5,33.6068229675,17.9903011322,-1.04254925251,256.841031819,4,7,14
94,-76.5,325.5,33.5718917847,18.258638382,-0.96816021204,260.323124968,4,7,14
95,-76.5,326.5,33.5391578674,18.7294769287,-0.885781168938,264.044689002,4,7,3
96,-76.5,327.5,33.5123214722,19.1535835266,-0.803071141243,268.020556318,4,7,3
97,-76.5,328.5,33.4967269897,19.1862697601,-0.745773017406,271.109423171,4,7,3
98,-76.5,329.5,33.4924583435,19.1680030823,-0.719341337681,272.991967073,4,7,3
99,-75.5,164.5,34.1813812256,23.2460021973,1.06085467339,153.568461621,4,7,14
100,-75.5,165.5,34.1661834717,22.9097385406,1.11008560658,155.142524845,4,7,14
101,-75.5,166.5,34.1484146118,22.7475585938,1.12493431568,157.559996331,4,7,14
102,-75.5,167.5,34.130065918,22.834897995,1.07668972015,160.338964195,4,7,14
103,-75.5,168.5,34.1085128784,22.9377155304,0.986180245876,163.127729237,4,7,14
104,-75.5,169.5,34.0824508667,23.0227870941,0.86898213625,165.659345145,4,7,14
105,-75.5,170.5,34.0488319397,22.9936237335,0.736599087715,167.78021403,4,7,14
106,-75.5,171.5,34.0047492981,22.7781410217,0.588194191456,169.343855295,4,7,14
107,-75.5,172.5,33.9505844116,22.4259719849,0.420065790415,170.293292031,4,7,14
108,-75.5,173.5,33.8927268982,22.0506534576,0.240042969584,170.773962063,4,7,14
109,-75.5,174.5,33.8414535522,21.7212276459,0.0695045441389,171.033458188,4,7,14
110,-75.5,175.5,33.8022155762,21.4370117188,-0.0758146494627,171.241238109,4,7,14
111,-75.5,176.5,33.771900177,21.1683216095,-0.196092844009,171.481789472,4,7,14
112,-75.5,177.5,33.7449417114,20.9422397614,-0.302580654621,171.818967739,4,7,14
113,-75.5,178.5,33.7169456482,20.6914291382,-0.403322339058,172.329647068,4,7,14
114,-75.5,179.5,33.6844520569,20.2211494446,-0.497671693563,172.825516327,4,7,14
115,-75.5,180.5,33.6471786499,19.7132606506,-0.589120149612,173.369317523,4,7,14
116,-75.5,181.5,33.6074485779,19.3169269562,-0.696345806122,174.44954095,4,7,14
117,-75.5,182.5,33.5684127808,19.0438842773,-0.829876899719,176.542238445,4,7,14
118,-75.5,183.5,33.5317649841,18.8549575806,-0.969456195831,179.30562079,4,7,14
119,-75.5,184.5,33.496547699,18.6676273346,-1.08010900021,181.108726841,4,7,14
120,-75.5,185.5,33.4682006836,18.6311378479,-1.15288197994,181.464162025,4,7,14
121,-75.5,186.5,33.4469680786,18.6933002472,-1.20765674114,182.052743311,4,7,14
122,-75.5,187.5,33.4277076721,18.7296447754,-1.25337636471,182.937715085,4,7,14
123,-75.5,188.5,33.411567688,18.7686519623,-1.28799247742,183.490929226,4,7,14
124,-75.5,189.5,33.3978843689,18.8135471344,-1.31091868877,183.451238135,4,7,14
125,-75.5,190.5,33.3852615356,18.8273162842,-1.3241776228,182.862751454,4,7,14
126,-75.5,191.5,33.3720207214,18.7875576019,-1.33083534241,181.813695662,4,7,14
127,-75.5,192.5,33.3566398621,18.7120418549,-1.33308637142,180.338389258,4,7,14
128,-75.5,193.5,33.3394203186,18.6010704041,-1.33294665813,178.598488868,4,7,14
129,-75.5,194.5,33.3212852478,18.5330696106,-1.34905302525,176.640308539,4,7,14
130,-75.5,195.5,33.3018302917,18.487405777,-1.3692343235,174.707188463,4,7,14
131,-75.5,196.5,33.2826309204,18.4729042053,-1.38930654526,172.812789618,4,7,14
132,-75.5,197.5,33.2646064758,18.4824409485,-1.40825521946,170.96793058,4,7,14
133,-75.5,198.5,33.2480430603,18.5220661163,-1.42257964611,169.170636322,4,7,14
134,-75.5,199.5,33.2337913513,18.5891246796,-1.43276882172,167.402243066,4,7,14
135,-75.5,200.5,33.223072052,18.6755313873,-1.43805015087,165.678861504,4,7,14
136,-75.5,201.5,33.2161941528,18.7813072205,-1.43606829643,164.052215659,4,7,14
137,-75.5,202.5,33.2116470337,18.9093284607,-1.43800652027,162.508521778,4,7,14
138,-75.5,203.5,33.2075233459,19.019317627,-1.43540239334,161.20406128,4,7,14
139,-75.5,204.5,33.2019233704,19.0568008423,-1.43000888824,160.160493434,4,7,14
140,-75.5,205.5,33.194278717,19.0256576538,-1.42564249039,159.404633904,4,7,14
141,-75.5,206.5,33.1846466064,18.9307136536,-1.42246329784,159.088691391,4,7,14
142,-75.5,207.5,33.1734848022,18.7984828949,-1.42240083218,159.48235447,4,7,14
143,-75.5,208.5,33.1616973877,18.6649780273,-1.42618608475,161.014979951,4,7,14
144,-75.5,209.5,33.1505241394,18.5746917725,-1.43549799919,164.272594469,4,7,14
145,-75.5,307.5,33.8098716736,21.2332286835,-1.42350411415,218.21943228,4,7,14
146,-75.5,308.5,33.7950439453,20.5600662231,-1.42782795429,220.59255313,4,7,14
147,-75.5,309.5,33.7787971497,19.96575737,-1.43207323551,223.144719514,4,7,14
148,-75.5,310.5,33.7623748779,19.4334621429,-1.42812693119,225.986053089,4,7,14
149,-75.5,311.5,33.747959137,18.9936180115,-1.42640590668,228.922499794,4,7,14
150,-75.5,312.5,33.7360229492,18.6536006927,-1.41662752628,231.924375206,4,7,14
151,-75.5,313.5,33.7257118225,18.388628006,-1.40551006794,234.863459592,4,7,14
152,-75.5,314.5,33.7160148621,18.2065162659,-1.39264214039,237.804903703,4,7,14
153,-75.5,315.5,33.7060928345,18.0929355621,-1.37911486626,240.879324961,4,7,14
154,-75.5,316.5,33.6949195862,18.02693367,-1.36506140232,244.180112917,4,7,14
155,-75.5,317.5,33.681968689,17.9935760498,-1.34897148609,247.739756239,4,7,14
156,-75.5,318.5,33.6677703857,17.9916324615,-1.3294904232,251.524703203,4,7,14
157,-75.5,319.5,33.6530456543,18.0365314484,-1.30768990517,255.398973299,4,7,14
158,-75.5,320.5,33.6365966797,18.1023960114,-1.28449547291,259.141277098,4,7,14
159,-75.5,321.5,33.6184272766,18.1853065491,-1.25654304028,262.717886,4,7,14
160,-75.5,322.5,33.5978469849,18.2657546997,-1.22312307358,266.134221697,4,7,3
161,-75.5,323.5,33.5749702454,18.3417682648,-1.1804677248,269.462616895,4,7,3
162,-75.5,324.5,33.5510902405,18.4063091278,-1.12594008446,272.65375618,4,7,3
163,-75.5,325.5,33.5271606445,18.5210266113,-1.06171047688,275.547231271,4,7,3
164,-75.5,326.5,33.503074646,18.676202774,-0.992433965206,278.119870139,4,7,3
165,-75.5,327.5,33.4783706665,18.7350540161,-0.923491477966,280.560859386,4,7,3
166,-75.5,328.5,33.4541969299,18.7016906738,-0.863916635513,282.910544365,4,7,3
167,-75.5,329.5,33.4335594177,18.7002315521,-0.810494661331,285.2132058,4,7,3
168,-75.5,330.5,33.4226303101,18.7667293549,-0.756704568863,287.207520105,4,7,3
169,-75.5,331.5,33.4219894409,19.038192749,-0.708740830421,288.668685022,4,7,3
170,-74.5,165.5,33.8769340515,20.0350284576,0.0545752830803,142.310050177,4,7,14
171,-74.5,166.5,33.8327484131,19.3212375641,0.0591293945909,144.533070878,4,7,14
172,-74.5,167.5,33.8191680908,19.2160682678,0.0976182371378,148.593528884,4,7,14
173,-74.5,168.5,33.831905365,19.6619167328,0.144925042987,154.090767813,4,7,14
174,-74.5,169.5,33.8597335815,20.4339942932,0.178917899728,160.263855683,4,7,14
175,-74.5,170.5,33.8839111328,21.1502571106,0.19260263443,166.069940977,4,7,14
176,-74.5,171.5,33.8923110962,21.6017818451,0.169550091028,170.639426081,4,7,14
177,-74.5,172.5,33.8843154907,21.8112220764,0.105536937714,173.823537499,4,7,14
178,-74.5,173.5,33.8668670654,21.8869628906,0.0114862527698,176.087053642,4,7,14
179,-74.5,174.5,33.8473777771,21.8719234467,-0.0988720208406,177.963386452,4,7,14
180,-74.5,175.5,33.829624176,21.7573890686,-0.219442382455,179.602384283,4,7,14
181,-74.5,176.5,33.8138809204,21.5542697906,-0.339608043432,181.107484505,4,7,14
182,-74.5,177.5,33.8037338257,21.394361496,-0.457502514124,183.178343373,4,7,14
183,-74.5,178.5,33.8015518188,21.3223934174,-0.571410179138,186.779694468,4,7,14
184,-74.5,179.5,33.7963485718,21.2158699036,-0.672520399094,191.153434707,4,7,14
185,-74.5,180.5,33.7556762695,20.6457328796,-0.763022780418,192.214757833,4,7,14
186,-74.5,181.5,33.6775016785,19.811870575,-0.857938885689,190.454528756,4,7,14
187,-74.5,182.5,33.5906410217,19.2475986481,-0.962981581688,189.873709355,4,7,14
188,-74.5,183.5,33.5218505859,19.087890625,-1.06224167347,192.4176471,4,7,14
189,-74.5,184.5,33.4728050232,19.0739135742,-1.1419479847,196.070248956,4,7,14
190,-74.5,185.5,33.4376449585,19.212972641,-1.19816291332,199.218330541,4,7,14
191,-74.5,186.5,33.4104232788,19.3200874329,-1.24254643917,201.462680754,4,7,14
192,-74.5,187.5,33.3877487183,19.4077606201,-1.27625060081,202.747047101,4,7,14
193,-74.5,188.5,33.3686141968,19.4839744568,-1.30183815956,203.293385403,4,7,14
194,-74.5,189.5,33.3521499634,19.5524139404,-1.3198633194,203.304224149,4,7,14
195,-74.5,190.5,33.3371734619,19.6033878326,-1.33065986633,202.973438595,4,7,14
196,-74.5,191.5,33.3224601746,19.6135826111,-1.33669579029,202.432481865,4,7,14
197,-74.5,192.5,33.3072319031,19.5676937103,-1.34245872498,201.727189079,4,7,14
198,-74.5,193.5,33.2911911011,19.4945011139,-1.35079526901,200.935996133,4,7,14
199,-74.5,194.5,33.2749214172,19.4096927643,-1.36154854298,200.204025114,4,7,14
200,-74.5,195.5,33.2607154846,19.3944454193,-1.38003706932,199.571278656,4,7,14
201,-74.5,196.5,33.2490234375,19.4248332977,-1.40557849407,199.024574377,4,7,14
202,-74.5,197.5,33.2392272949,19.4910831451,-1.43056130409,198.602248649,4,7,14
203,-74.5,198.5,33.2306404114,19.5669364929,-1.44691312313,198.446418223,4,7,14
204,-74.5,199.5,33.2229728699,19.6392612457,-1.45470738411,198.604965322,4,7,14
205,-74.5,200.5,33.2162628174,19.7088165283,-1.4574328661,199.039916898,4,7,14
206,-74.5,201.5,33.2107276917,19.7795372009,-1.45685911179,199.724483082,4,7,14
207,-74.5,202.5,33.2068748474,19.862154007,-1.45892858505,200.651719862,4,7,14
208,-74.5,203.5,33.2040100098,19.9568691254,-1.46376860142,201.957195481,4,7,14
209,-74.5,204.5,33.2008209229,20.0720424652,-1.47053980827,203.687361193,4,7,14
210,-74.5,205.5,33.1977310181,20.2185955048,-1.47733664513,205.783586779,4,7,14
211,-74.5,206.5,33.1947250366,20.3805541992,-1.48611462116,208.197430578,4,7,14
212,-74.5,207.5,33.1915931702,20.529340744,-1.49620640278,210.879403252,4,7,14
213,-74.5,208.5,33.1882095337,20.6609268188,-1.50605356693,213.879181622,4,7,14
214,-74.5,209.5,33.1848297119,20.7826061249,-1.51544499397,217.323286984,4,7,14
215,-74.5,210.5,33.1821937561,20.9017238617,-1.52624368668,221.267120734,4,7,14
216,-74.5,211.5,33.1813697815,21.057056427,-1.54078066349,225.527078108,4,7,14
217,-74.5,212.5,33.182258606,21.2322807312,-1.55726456642,229.808638589,4,7,14
218,-74.5,213.5,33.1842422485,21.4425811768,-1.57363152504,234.00732524,4,7,14
219,-74.5,214.5,33.1867370605,21.6196250916,-1.59403812885,238.299632319,4,7,14
220,-74.5,215.5,33.1876945496,21.6637573242,-1.61147046089,242.021920761,4,7,14
221,-74.5,216.5,33.1864204407,21.6205692291,-1.61637377739,245.122952826,4,7,14
222,-74.5,217.5,33.1836013794,21.5950431824,-1.61460030079,247.629789029,4,7,14
223,-74.5,218.5,33.1797599792,21.6708869934,-1.61645138264,249.538992255,4,7,14
224,-74.5,219.5,33.173538208,21.8547458649,-1.62024581432,250.979088127,4,7,14
225,-74.5,301.5,33.8354148865,23.3542327881,-1.14467811584,203.327341996,4,7,14
226,-74.5,302.5,33.8295974731,23.1525974274,-1.21393311024,205.492576342,4,7,14
227,-74.5,303.5,33.8222160339,23.0169067383,-1.28047454357,208.170932584,4,7,14
228,-74.5,304.5,33.8135604858,22.6747093201,-1.33671379089,211.175276479,4,7,14
229,-74.5,305.5,33.8008308411,22.1906719208,-1.38575291634,214.241479869,4,7,14
230,-74.5,306.5,33.7837791443,21.6504058838,-1.42779028416,217.291324661,4,7,14
231,-74.5,307.5,33.7633705139,21.0945205688,-1.46364653111,220.402758594,4,7,14
232,-74.5,308.5,33.7405929565,20.5491428375,-1.49446594715,223.716719817,4,7,14
233,-74.5,309.5,33.7166061401,20.0527133942,-1.51916134357,227.376743168,4,7,14
234,-74.5,310.5,33.6937866211,19.6154441833,-1.53463292122,231.507910081,4,7,14
235,-74.5,311.5,33.6739692688,19.2743396759,-1.54088938236,236.124100985,4,7,14
236,-74.5,312.5,33.6579246521,18.9810829163,-1.53292894363,241.131180663,4,7,14
237,-74.5,313.5,33.6432037354,18.7015399933,-1.5156968832,246.210541497,4,7,14
238,-74.5,314.5,33.6302566528,18.4576148987,-1.49332213402,251.103820463,4,7,14
239,-74.5,315.5,33.6182518005,18.2806854248,-1.47274899483,255.649914571,4,7,14
240,-74.5,316.5,33.6067657471,18.1762256622,-1.45441162586,259.890687252,4,7,14
241,-74.5,317.5,33.5952415466,18.1375427246,-1.43660581112,263.887024719,4,7,14
242,-74.5,318.5,33.5817298889,18.1478977203,-1.42124021053,267.547474045,4,7,3
243,-74.5,319.5,33.5639953613,18.139831543,-1.40733909607,270.780911893,4,7,3
244,-74.5,320.5,33.5469512939,18.172290802,-1.38883900642,273.745730026,4,7,3
245,-74.5,321.5,33.5311546326,18.2488231659,-1.36447095871,276.51006993,4,7,3
246,-74.5,322.5,33.5156898499,18.3638305664,-1.34111380577,279.027360624,4,7,3
247,-74.5,323.5,33.4983673096,18.5722045898,-1.31595098972,281.254771609,4,7,3
248,-74.5,324.5,33.4802017212,18.7846317291,-1.29071974754,283.214536435,4,7,3
249,-74.5,325.5,33.4621429443,18.9672298431,-1.26826179028,284.938795642,4,7,3
250,-74.5,326.5,33.4439620972,19.1105003357,-1.2490862608,286.422508768,4,7,3
251,-74.5,327.5,33.4248046875,19.158000946,-1.23157656193,287.631160068,4,7,3
252,-74.5,328.5,33.4033279419,19.1219062805,-1.21502304077,288.573567585,4,7,3
253,-74.5,329.5,33.3804283142,18.9616031647,-1.19260632992,289.377270154,4,7,3
254,-74.5,330.5,33.3605041504,18.7422389984,-1.15797924995,290.106572583,4,7,3
255,-74.5,331.5,33.3476715088,18.5433578491,-1.10870313644,290.828907501,4,7,3
256,-74.5,332.5,33.3436164856,18.3654747009,-1.05018651485,291.581476083,4,7,3
257,-74.5,333.5,33.3459129333,18.2343006134,-0.999870419502,292.245314421,4,7,3
258,-73.5,170.5,33.6717224121,19.7754669189,-0.597400486469,166.315509553,4,7,14
259,-73.5,171.5,33.76171875,21.3537693024,-0.410086512566,174.332323139,4,7,14
260,-73.5,172.5,33.8291893005,22.6408805847,-0.291223108768,181.618112201,4,7,14
261,-73.5,173.5,33.867931366,23.3766765594,-0.260310232639,187.996092444,4,7,14
262,-73.5,174.5,33.8815765381,23.6340427399,-0.296162813902,193.52963732,4,7,14
263,-73.5,175.5,33.8763160706,23.5832443237,-0.371704608202,198.0879384,4,7,14
264,-73.5,176.5,33.8490982056,23.2070388794,-0.46527966857,201.214543393,4,7,14
265,-73.5,177.5,33.8114547729,22.6401557922,-0.570824503899,203.402947976,4,7,14
266,-73.5,178.5,33.7788658142,22.0144805908,-0.673853576183,206.571602098,4,7,14
267,-73.5,179.5,33.7523460388,21.3363552094,-0.763414740562,210.340401718,4,7,14
268,-73.5,180.5,33.7130050659,20.8828697205,-0.836751699448,211.142384974,4,7,14
269,-73.5,181.5,33.65467453,20.5728988647,-0.905841469765,209.407447083,4,7,14
270,-73.5,182.5,33.5883140564,20.2851448059,-0.979953289032,208.766762551,4,7,14
271,-73.5,183.5,33.527759552,20.2000579834,-1.05060184002,211.165616025,4,7,14
272,-73.5,184.5,33.4793968201,20.2209568024,-1.10541605949,215.049103032,4,7,14
273,-73.5,185.5,33.4389915466,20.2918739319,-1.15250587463,218.912572349,4,7,14
274,-73.5,186.5,33.4028778076,20.2764225006,-1.1903873682,221.918963681,4,7,14
275,-73.5,187.5,33.370803833,20.2457084656,-1.22526717186,223.627449361,4,7,14
276,-73.5,188.5,33.3435668945,20.2260704041,-1.25216305256,224.325352746,4,7,14
277,-73.5,189.5,33.3213119507,20.2457141876,-1.27112579346,224.506514319,4,7,14
278,-73.5,190.5,33.303062439,20.2998580933,-1.28349125385,224.636234473,4,7,14
279,-73.5,191.5,33.2872543335,20.3442840576,-1.29096639156,224.931201605,4,7,14
280,-73.5,192.5,33.2726402283,20.3355236053,-1.29735291004,225.33262104,4,7,14
281,-73.5,193.5,33.2585449219,20.2940273285,-1.30730354786,225.80265776,4,7,14
282,-73.5,194.5,33.2443161011,20.2400341034,-1.30373883247,226.686515322,4,7,14
283,-73.5,195.5,33.232421875,20.2299537659,-1.31186521053,227.615042613,4,7,14
284,-73.5,196.5,33.2230873108,20.2616348267,-1.32800924778,228.394918487,4,7,14
285,-73.5,197.5,33.2155838013,20.3240909576,-1.34558391571,229.066807921,4,7,14
286,-73.5,198.5,33.2089271545,20.4038124084,-1.35862731934,229.851107782,4,7,14
287,-73.5,199.5,33.2024688721,20.4833755493,-1.36505031586,230.935358633,4,7,14
288,-73.5,200.5,33.1961784363,20.5525379181,-1.36715781689,232.349865108,4,7,14
289,-73.5,201.5,33.1905326843,20.6178607941,-1.37003529072,233.991262628,4,7,14
290,-73.5,202.5,33.1859130859,20.6930179596,-1.37808024883,235.783129399,4,7,14
291,-73.5,203.5,33.1818122864,20.757932663,-1.38131511211,237.909628756,4,7,14
292,-73.5,204.5,33.1782264709,20.8354949951,-1.38374042511,240.314297353,4,7,14
293,-73.5,205.5,33.1751289368,20.9380474091,-1.38625025749,242.836245502,4,7,14
294,-73.5,206.5,33.1725196838,21.0636787415,-1.39295136929,245.325254995,4,7,14
295,-73.5,207.5,33.1704216003,21.2022304535,-1.40396010876,247.727115471,4,7,14
296,-73.5,208.5,33.1686820984,21.3396472931,-1.41641187668,250.074732037,4,7,14
297,-73.5,209.5,33.1673164368,21.469078064,-1.42452144623,252.47854029,4,7,14
298,-73.5,210.5,33.1667861938,21.6010112762,-1.42512142658,255.009996235,4,7,14
299,-73.5,211.5,33.1676750183,21.7616481781,-1.42941331863,257.474799933,4,7,14
300,-73.5,212.5,33.1704597473,21.9667434692,-1.43661463261,259.725966909,4,7,14
301,-73.5,213.5,33.1744537354,22.191204071,-1.44926476479,261.588999443,4,7,14
302,-73.5,214.5,33.178527832,22.4174957275,-1.46401131153,263.130036035,4,7,3
303,-73.5,215.5,33.1816291809,22.6476726532,-1.4755102396,264.431629422,4,7,3
304,-73.5,216.5,33.1830024719,22.8805599213,-1.4848729372,265.452733118,4,7,3
305,-73.5,217.5,33.1825637817,23.1329402924,-1.49612259865,266.141121697,4,7,3
306,-73.5,218.5,33.1802749634,23.4100379944,-1.51205193996,266.48599919,4,7,3
307,-73.5,219.5,33.1751022339,23.6699466705,-1.53118824959,266.509724891,4,7,3
308,-73.5,220.5,33.1647109985,23.8359680176,-1.5465836525,266.25372583,4,7,3
309,-73.5,221.5,33.1474342346,23.8047561646,-1.55127131939,265.748273009,4,7,3
310,-73.5,222.5,33.1244812012,23.5841083527,-1.54509484768,264.988543513,4,7,3
