,ylat,xlon,SSS,MLD,SST,pCO2,k=5,k=10,k=15
31,-77.5,323.5,34.4201087952,135.394226074,-1.81163036823,329.896250765,2,3,11
32,-77.5,324.5,34.4084205627,130.543548584,-1.81037080288,329.280088563,2,3,11
33,-76.5,164.5,34.7224082947,277.823944092,-1.83786189556,319.177235725,2,3,11
34,-76.5,165.5,34.7126350403,257.365509033,-1.82663011551,317.463034859,2,3,11
35,-76.5,166.5,34.6980171204,222.948699951,-1.81869494915,315.252528573,2,3,11
36,-76.5,167.5,34.6800918579,200.076004028,-1.81379163265,313.283482209,2,3,11
37,-76.5,168.5,34.659450531,189.700637817,-1.81113982201,311.866633644,2,3,11
38,-76.5,169.5,34.6358146667,185.487487793,-1.81102967262,310.987336129,2,3,11
39,-76.5,170.5,34.6090087891,184.556945801,-1.81304824352,310.548019025,2,3,11
40,-76.5,171.5,34.5828590393,185.803863525,-1.80749559402,310.536419176,2,3,11
41,-76.5,172.5,34.5591087341,182.947601318,-1.79137682915,310.671079896,2,3,11
42,-76.5,173.5,34.5369873047,174.455276489,-1.77125298977,310.612909839,2,3,11
43,-76.5,174.5,34.5156402588,168.307418823,-1.75485241413,310.161530569,2,3,11
44,-76.5,175.5,34.4944496155,163.930862427,-1.74248826504,309.200932896,2,3,11
45,-76.5,176.5,34.4727973938,160.147903442,-1.73345327377,307.676800251,2,3,11
46,-76.5,177.5,34.4503517151,160.572235107,-1.72549271584,305.696822774,2,3,11
47,-76.5,178.5,34.427822113,162.00088501,-1.71764016151,303.45317775,2,3,11
48,-76.5,179.5,34.4067268372,161.847885132,-1.71371769905,301.128043202,2,3,11
49,-76.5,180.5,34.3873519897,162.582183838,-1.71712315083,298.837615842,2,3,11
50,-76.5,181.5,34.3666763306,140.401000977,-1.72642624378,296.537052174,2,3,11
51,-76.5,182.5,34.3418617249,96.1971359253,-1.73618686199,294.328333061,2,1,7
52,-76.5,183.5,34.3146820068,75.7136917114,-1.7418192625,292.634786223,1,1,7
53,-76.5,184.5,34.2908668518,71.2169876099,-1.74480509758,291.638884147,1,1,7
54,-76.5,185.5,34.26978302,69.2938995361,-1.75049901009,290.402644327,1,1,7
55,-76.5,186.5,34.2443695068,67.3922958374,-1.75340294838,289.61705432,1,5,0
56,-76.5,187.5,34.2165412903,66.1292648315,-1.75738978386,288.972360367,1,5,0
57,-76.5,188.5,34.1883583069,65.4132461548,-1.76333892345,288.222109433,1,5,0
58,-76.5,189.5,34.1605491638,64.9947738647,-1.77004623413,287.326492318,1,5,0
59,-76.5,190.5,34.1341209412,64.6513519287,-1.77451574802,286.382549468,1,5,0
60,-76.5,191.5,34.1101951599,64.3147888184,-1.77653849125,285.274622965,1,5,0
61,-76.5,192.5,34.0890159607,64.0985565186,-1.77999389172,283.627728492,1,5,0
62,-76.5,193.5,34.0697822571,64.1915817261,-1.78564751148,281.417152024,1,5,0
63,-76.5,194.5,34.0507698059,64.8311538696,-1.79255259037,278.926783523,1,5,0
64,-76.5,195.5,34.031627655,65.7280426025,-1.79718697071,276.862910194,1,5,0
65,-76.5,196.5,34.0124435425,66.6027603149,-1.80102825165,275.173044459,1,5,0
66,-76.5,197.5,33.9937171936,67.6498947144,-1.80425691605,273.82969123,1,5,0
67,-76.5,198.5,33.9751548767,68.9443969727,-1.80740606785,272.766976042,1,5,0
68,-76.5,199.5,33.9561805725,70.4815216064,-1.81119859219,271.901658789,1,5,0
69,-76.5,200.5,33.9357833862,72.272102356,-1.81627643108,271.09684398,1,5,0
70,-76.5,201.5,33.9117927551,74.0185852051,-1.82202076912,270.174445693,1,5,0
71,-76.5,202.5,33.881603241,74.5927581787,-1.82492280006,269.08968222,1,5,0
72,-76.5,203.5,33.8585777283,75.6588516235,-1.82621002197,268.254780837,1,5,0
73,-76.5,204.5,33.8402633667,76.4837341309,-1.82634866238,267.731151204,1,5,0
74,-76.5,205.5,33.8251037598,77.1146087646,-1.82625424862,267.467077357,1,5,0
75,-76.5,206.5,33.8128967285,77.7269592285,-1.82572734356,267.437047065,1,5,0
76,-76.5,207.5,33.8036651611,78.4384841919,-1.82481682301,267.615252885,1,5,0
77,-76.5,208.5,33.7975234985,79.2569656372,-1.82367742062,267.937652607,1,5,0
78,-76.5,309.5,34.4649734497,116.04460144,-1.80245232582,333.274933117,2,3,8
79,-76.5,310.5,34.4602050781,106.332489014,-1.80144548416,332.580411352,2,3,8
80,-76.5,311.5,34.4537620544,90.1068572998,-1.78951656818,332.064631818,2,3,8
81,-76.5,312.5,34.4479827881,82.9781570435,-1.779910326,331.459838711,2,1,7
82,-76.5,313.5,34.4421272278,80.6680526733,-1.77688789368,330.761477137,2,1,7
83,-76.5,314.5,34.4356918335,80.9822158813,-1.77685689926,330.051194667,2,1,7
84,-76.5,315.5,34.428188324,82.2626876831,-1.7783921957,329.435092196,2,1,7
85,-76.5,316.5,34.4187698364,83.4815750122,-1.78080892563,328.894531798,2,1,7
86,-76.5,317.5,34.4070014954,84.4267959595,-1.78334248066,328.387138449,2,1,7
87,-76.5,318.5,34.3934783936,85.4403533936,-1.78550636768,327.961092252,2,1,7
88,-76.5,319.5,34.3790397644,86.5650939941,-1.78732430935,327.64576686,2,1,7
89,-76.5,320.5,34.3638763428,87.8876876831,-1.78865325451,327.427662962,2,1,7
90,-76.5,321.5,34.3490104675,90.2165222168,-1.78801870346,327.375640936,2,3,8
91,-76.5,322.5,34.3341293335,93.5054321289,-1.78872275352,327.315737538,2,3,8
92,-76.5,323.5,34.3190574646,97.7742538452,-1.79005527496,327.26403504,2,3,8
93,-76.5,324.5,34.3038024902,103.483840942,-1.79235911369,327.22422925,2,3,8
94,-76.5,325.5,34.2889709473,111.438163757,-1.79530632496,327.201872441,2,3,8
95,-76.5,326.5,34.2743759155,121.212730408,-1.79800665379,327.179142008,2,3,11
96,-76.5,327.5,34.2597465515,130.397491455,-1.80016851425,327.123611086,2,3,11
97,-76.5,328.5,34.2493743896,135.666107178,-1.80226576328,327.074384766,2,3,11
98,-76.5,329.5,34.2439918518,123.838539124,-1.80487930775,327.187224369,2,3,11
99,-75.5,164.5,34.6934318542,231.463119507,-1.84121119976,319.727738946,2,3,11
100,-75.5,165.5,34.6747093201,187.999542236,-1.81743729115,316.807365551,2,3,11
101,-75.5,166.5,34.6479988098,141.70274353,-1.79870963097,313.222910531,2,3,11
102,-75.5,167.5,34.6190681458,122.058609009,-1.78534197807,310.029386192,2,3,11
103,-75.5,168.5,34.5910568237,113.77053833,-1.77473056316,307.748082435,2,3,8
104,-75.5,169.5,34.5642547607,109.317207336,-1.761282444,306.522181836,2,3,8
105,-75.5,170.5,34.5374946594,105.255661011,-1.74164259434,306.350556201,2,3,8
106,-75.5,171.5,34.5098114014,100.059913635,-1.71573078632,307.038160432,2,1,7
107,-75.5,172.5,34.4804229736,93.7471008301,-1.68827950954,308.03095485,2,1,7
108,-75.5,173.5,34.4501724243,87.5057678223,-1.66737020016,308.601185457,2,1,7
109,-75.5,174.5,34.421962738,82.9319076538,-1.65920555592,308.285280165,2,1,7
110,-75.5,175.5,34.3981513977,80.6754074097,-1.66132044792,307.312665998,1,1,7
111,-75.5,176.5,34.3785476685,78.90284729,-1.66804015636,306.028162211,1,1,7
112,-75.5,177.5,34.3624725342,77.3513183594,-1.67563438416,304.57825147,1,1,7
113,-75.5,178.5,34.3479766846,75.405128479,-1.68297076225,303.034532467,1,1,7
114,-75.5,179.5,34.3352851868,72.5377731323,-1.69216191769,301.307000361,1,1,7
115,-75.5,180.5,34.3222389221,69.2900695801,-1.70026266575,299.729334127,1,1,7
116,-75.5,181.5,34.3028869629,64.8021011353,-1.7056235075,298.828561281,1,1,7
117,-75.5,182.5,34.2726249695,60.1840934753,-1.71037614346,298.748680027,1,1,7
118,-75.5,183.5,34.2346076965,59.0589447021,-1.71967053413,298.837032262,1,1,7
119,-75.5,184.5,34.2000236511,59.1820755005,-1.73965108395,297.917831983,1,1,7
120,-75.5,185.5,34.1746406555,59.7846565247,-1.76020956039,296.332951057,1,1,7
121,-75.5,186.5,34.1502990723,60.5761489868,-1.77234947681,295.191608468,1,1,7
122,-75.5,187.5,34.1238975525,61.4549789429,-1.78190147877,294.218610541,1,1,7
123,-75.5,188.5,34.0980224609,62.265586853,-1.78866684437,293.244572239,1,1,7
124,-75.5,189.5,34.0736351013,62.9380531311,-1.79319798946,292.177430651,1,1,7
125,-75.5,190.5,34.0506095886,63.4208145142,-1.79613566399,291.004560486,1,1,7
126,-75.5,191.5,34.0285606384,63.7109489441,-1.79813015461,289.716714777,1,1,7
127,-75.5,192.5,34.0072479248,63.8915100098,-1.79983568192,288.286904736,1,5,0
128,-75.5,193.5,33.9866523743,64.0579147339,-1.80098569393,286.787065363,1,5,0
129,-75.5,194.5,33.9664764404,64.2664108276,-1.80195367336,285.310999059,1,5,0
130,-75.5,195.5,33.9463882446,64.4785842896,-1.8032617569,283.939513189,1,5,0
131,-75.5,196.5,33.9266166687,64.6965408325,-1.80417597294,282.701269819,1,5,0
132,-75.5,197.5,33.9071846008,64.9597167969,-1.80457854271,281.609635658,1,5,0
133,-75.5,198.5,33.8878822327,65.2817230225,-1.8049967289,280.641929901,1,5,0
134,-75.5,199.5,33.8685760498,65.647567749,-1.80580961704,279.781757192,1,5,0
135,-75.5,200.5,33.8494491577,66.0651168823,-1.80661225319,279.041105777,1,5,0
136,-75.5,201.5,33.8307723999,66.5741882324,-1.80682790279,278.442129549,1,5,0
137,-75.5,202.5,33.8121986389,67.1491622925,-1.8074747324,277.985199964,1,5,0
138,-75.5,203.5,33.7941741943,67.654296875,-1.8079457283,277.730869643,1,5,0
139,-75.5,204.5,33.7769927979,68.1157302856,-1.80843639374,277.707354811,1,5,0
140,-75.5,205.5,33.7607307434,68.6263198853,-1.80907559395,277.902517081,1,5,0
141,-75.5,206.5,33.7454109192,69.1990890503,-1.80992853642,278.317834897,1,5,0
142,-75.5,207.5,33.7309265137,69.8698577881,-1.81136822701,278.952315487,1,5,0
143,-75.5,208.5,33.7170753479,70.6713943481,-1.81364071369,279.825832415,1,5,0
144,-75.5,209.5,33.703289032,71.4772796631,-1.81685245037,280.952516054,1,5,0
145,-75.5,307.5,34.4334487915,95.3247909546,-1.79560506344,329.343290213,2,3,8
146,-75.5,308.5,34.413230896,79.4947357178,-1.78486597538,327.594733064,2,1,7
147,-75.5,309.5,34.3924331665,71.131980896,-1.78075325489,325.96253178,2,1,7
148,-75.5,310.5,34.3729515076,67.1567993164,-1.77855944633,324.727190166,2,1,7
149,-75.5,311.5,34.3567466736,65.657989502,-1.77880680561,323.970829425,2,1,7
150,-75.5,312.5,34.3449058533,65.3592605591,-1.77923321724,323.640524526,2,1,7
151,-75.5,313.5,34.3363761902,65.7061157227,-1.78014171124,323.592671727,2,1,7
152,-75.5,314.5,34.3296585083,66.5339355469,-1.78082692623,323.743348335,2,1,7
153,-75.5,315.5,34.3233108521,67.7934188843,-1.78088009357,324.042528926,2,1,7
154,-75.5,316.5,34.3161773682,69.232635498,-1.78102791309,324.437901395,2,1,7
155,-75.5,317.5,34.3076553345,70.6346664429,-1.78183937073,324.900639352,2,1,7
156,-75.5,318.5,34.2978477478,72.0652694702,-1.78269672394,325.438657799,2,1,7
157,-75.5,319.5,34.2871780396,73.5748291016,-1.78325808048,326.036539158,2,1,7
158,-75.5,320.5,34.2750778198,75.0016021729,-1.78508400917,326.603647649,2,1,7
159,-75.5,321.5,34.2618293762,76.4582290649,-1.78700733185,327.118863069,2,1,7
160,-75.5,322.5,34.2480621338,78.1030960083,-1.78911781311,327.532298389,2,1,7
161,-75.5,323.5,34.2341766357,80.0690841675,-1.79107916355,327.861922535,2,1,7
162,-75.5,324.5,34.2213020325,82.1822509766,-1.79249358177,328.138364596,2,1,7
163,-75.5,325.5,34.2103881836,85.0372390747,-1.79311263561,328.370215869,2,1,7
164,-75.5,326.5,34.2011871338,88.7516937256,-1.7931394577,328.583048939,2,1,7
165,-75.5,327.5,34.1924591064,92.2365951538,-1.79321336746,328.853362832,2,3,8
166,-75.5,328.5,34.1839447021,95.4498596191,-1.79389774799,329.256098363,2,3,8
167,-75.5,329.5,34.1765174866,98.984046936,-1.7964413166,329.783433321,2,3,8
168,-75.5,330.5,34.1717643738,103.822746277,-1.80144381523,330.28094438,2,3,8
169,-75.5,331.5,34.1694831848,109.637924194,-1.80869543552,330.6665239,2,3,8
170,-74.5,165.5,34.6048583984,129.006210327,-1.81049823761,309.12447893,2,3,11
171,-74.5,166.5,34.5753555298,108.283363342,-1.79320442677,305.54672408,2,3,8
172,-74.5,167.5,34.5452766418,98.4392318726,-1.77977561951,302.696617146,2,1,7
173,-74.5,168.5,34.5173912048,94.8226547241,-1.77234053612,300.996452911,2,1,7
174,-74.5,169.5,34.4928512573,93.5533599854,-1.76258850098,300.430188371,2,1,7
175,-74.5,170.5,34.47133255,92.7329788208,-1.75098228455,300.767255682,2,1,7
176,-74.5,171.5,34.4514389038,91.3081893921,-1.73738360405,301.699606893,2,1,7
177,-74.5,172.5,34.4313659668,89.5216751099,-1.72355473042,302.886081461,2,1,7
178,-74.5,173.5,34.4098396301,87.7676849365,-1.71251070499,304.102280793,2,1,7
179,-74.5,174.5,34.386932373,85.6365890503,-1.70480763912,305.447201406,2,1,7
180,-74.5,175.5,34.3641471863,82.7388687134,-1.69552314281,307.312288021,2,1,7
181,-74.5,176.5,34.3434448242,77.3830413818,-1.68077361584,309.665242255,1,1,7
182,-74.5,177.5,34.3267288208,69.9585342407,-1.65479958057,312.456856165,1,1,7
183,-74.5,178.5,34.3134613037,64.0039825439,-1.61740195751,315.535520295,1,1,7
184,-74.5,179.5,34.2998046875,56.7725524902,-1.58856844902,317.486681601,2,1,7
185,-74.5,180.5,34.2792778015,53.8415527344,-1.6004332304,316.090447468,1,1,7
186,-74.5,181.5,34.2495918274,55.3373756409,-1.65185976028,311.720038807,1,1,7
187,-74.5,182.5,34.2136459351,57.6573104858,-1.71226501465,307.039265851,1,1,7
188,-74.5,183.5,34.1766090393,60.2601737976,-1.7546159029,304.216417668,1,1,7
189,-74.5,184.5,34.1431045532,62.3308792114,-1.77699577808,302.748842382,1,1,7
190,-74.5,185.5,34.1145057678,64.0685043335,-1.78664565086,301.953540343,1,1,7
191,-74.5,186.5,34.0893173218,65.123260498,-1.79135394096,301.433014989,1,1,7
192,-74.5,187.5,34.0663452148,65.8573760986,-1.79399263859,300.934753506,1,1,7
193,-74.5,188.5,34.0447349548,66.437210083,-1.79577982426,300.399356003,1,1,7
194,-74.5,189.5,34.0239753723,66.860824585,-1.79718875885,299.793763117,1,1,7
195,-74.5,190.5,34.0037918091,67.1293487549,-1.79837870598,299.119678743,1,1,7
196,-74.5,191.5,33.9841041565,67.2721786499,-1.79938542843,298.395591038,1,1,7
197,-74.5,192.5,33.9649581909,67.3228607178,-1.80019700527,297.639029163,1,1,7
198,-74.5,193.5,33.9462623596,67.3628082275,-1.80087459087,296.879236797,1,1,7
199,-74.5,194.5,33.9279823303,67.3347091675,-1.80145287514,296.164947149,1,1,7
200,-74.5,195.5,33.910243988,67.3501052856,-1.80181348324,295.530038189,1,1,7
201,-74.5,196.5,33.8929023743,67.3026428223,-1.80212080479,294.963927922,1,1,7
202,-74.5,197.5,33.8757972717,67.2269134521,-1.8024648428,294.444325772,1,1,7
203,-74.5,198.5,33.8587989807,67.1311569214,-1.80268883705,294.00633459,1,1,7
204,-74.5,199.5,33.8417625427,67.014213562,-1.80282402039,293.668419981,1,1,7
205,-74.5,200.5,33.8245697021,66.8765106201,-1.80299949646,293.424176961,1,1,7
206,-74.5,201.5,33.8072166443,66.721862793,-1.80320465565,293.268463585,1,1,7
207,-74.5,202.5,33.7897377014,66.5704650879,-1.80341768265,293.217209742,1,1,7
208,-74.5,203.5,33.7721214294,66.4793395996,-1.80377399921,293.322189687,1,1,7
209,-74.5,204.5,33.7543716431,66.4552383423,-1.80458760262,293.588968991,1,1,7
210,-74.5,205.5,33.7369346619,66.5240936279,-1.80530357361,293.9802904,1,1,7
211,-74.5,206.5,33.7198638916,66.7018356323,-1.8060233593,294.441657617,1,1,7
212,-74.5,207.5,33.7031669617,66.9789810181,-1.8068959713,294.927128482,1,1,7
213,-74.5,208.5,33.6869316101,67.3888092041,-1.80789911747,295.42538739,1,1,7
214,-74.5,209.5,33.6713104248,67.9568405151,-1.80897963047,295.945086874,1,1,7
215,-74.5,210.5,33.656452179,68.6379623413,-1.81018149853,296.493441887,1,1,7
216,-74.5,211.5,33.6424789429,69.3620910645,-1.81146717072,297.056038841,1,1,7
217,-74.5,212.5,33.6292076111,70.0703887939,-1.81288278103,297.614184108,1,1,7
218,-74.5,213.5,33.6165161133,70.7444458008,-1.81443846226,298.188599456,1,1,7
219,-74.5,214.5,33.6038131714,71.1421203613,-1.81616806984,298.811749673,1,1,7
220,-74.5,215.5,33.5922584534,71.3439102173,-1.81808161736,299.323028998,1,1,7
221,-74.5,216.5,33.5827674866,71.5606002808,-1.81942009926,299.711172055,1,1,7
222,-74.5,217.5,33.5754737854,71.9465866089,-1.82030320168,299.994789593,1,1,7
223,-74.5,218.5,33.5699462891,72.5225296021,-1.82160365582,300.180726362,1,1,7
224,-74.5,219.5,33.5654602051,73.2063827515,-1.82405555248,300.285260292,1,1,7
225,-74.5,301.5,34.4569015503,149.252548218,-1.81455361843,322.267542187,2,3,11
226,-74.5,302.5,34.4517440796,136.043060303,-1.80656528473,322.864191334,2,3,11
227,-74.5,303.5,34.4370117188,108.733360291,-1.79527521133,322.259862103,2,3,8
228,-74.5,304.5,34.4165687561,89.6746749878,-1.78607165813,321.045958728,2,1,7
229,-74.5,305.5,34.39427948,78.6601028442,-1.78276395798,319.867248027,2,1,7
230,-74.5,306.5,34.3718605042,72.4551696777,-1.78343856335,318.993840701,2,1,7
231,-74.5,307.5,34.3499259949,68.9436264038,-1.78534352779,318.513135526,2,1,7
232,-74.5,308.5,34.328918457,67.0934753418,-1.78745007515,318.440291593,2,1,7
233,-74.5,309.5,34.3094100952,66.1076202393,-1.78972244263,318.745369617,2,1,7
234,-74.5,310.5,34.2919120789,65.8726654053,-1.79109585285,319.390548453,2,1,7
235,-74.5,311.5,34.2768440247,65.8776626587,-1.79163336754,320.312730942,2,1,7
236,-74.5,312.5,34.264831543,65.9702453613,-1.79064369202,321.42585505,2,1,7
237,-74.5,313.5,34.2548904419,66.0970993042,-1.78985452652,322.590299946,2,1,7
238,-74.5,314.5,34.246963501,66.3555297852,-1.78821969032,323.772683357,2,1,7
239,-74.5,315.5,34.2398643494,66.7172393799,-1.78638350964,324.932061544,2,1,7
240,-74.5,316.5,34.2325973511,67.0438995361,-1.78407931328,326.097300941,2,1,7
241,-74.5,317.5,34.2245407104,67.3376464844,-1.78122031689,327.260206533,2,1,7
242,-74.5,318.5,34.215133667,67.8205032349,-1.77981734276,328.261321159,2,1,7
243,-74.5,319.5,34.2041625977,68.5932159424,-1.78223657608,328.914832481,2,1,7
244,-74.5,320.5,34.192440033,69.800743103,-1.78483057022,329.442083075,2,1,7
245,-74.5,321.5,34.1797294617,70.7038726807,-1.78753376007,329.862260339,2,1,7
246,-74.5,322.5,34.1660804749,71.501953125,-1.79021298885,330.187033855,2,1,7
247,-74.5,323.5,34.1522216797,72.9271469116,-1.79312884808,330.381015557,2,1,7
248,-74.5,324.5,34.1389312744,74.3001785278,-1.79541969299,330.53523618,2,1,7
249,-74.5,325.5,34.1265678406,75.3366165161,-1.79646587372,330.732783881,2,1,7
250,-74.5,326.5,34.11536026,76.2635726929,-1.79652655125,330.982836624,2,1,7
251,-74.5,327.5,34.1055412292,77.2013168335,-1.79649496078,331.237125041,2,1,7
252,-74.5,328.5,34.0967407227,78.4415588379,-1.79727625847,331.435079678,2,1,7
253,-74.5,329.5,34.0891265869,80.2484664917,-1.79891300201,331.597041339,2,1,7
254,-74.5,330.5,34.0840377808,83.0209655762,-1.80177772045,331.746900298,2,1,7
255,-74.5,331.5,34.081943512,87.074760437,-1.80673730373,331.90417127,2,3,8
256,-74.5,332.5,34.0825386047,92.6355209351,-1.81449568272,332.074130868,2,3,8
257,-74.5,333.5,34.0843315125,98.4846572876,-1.82477807999,332.221506235,2,3,8
258,-73.5,170.5,34.4173088074,92.5662155151,-1.77998554707,297.830725596,2,1,7
259,-73.5,171.5,34.4050331116,93.04662323,-1.77307355404,299.74791485,2,1,7
260,-73.5,172.5,34.3939208984,91.1891479492,-1.76285421848,301.888275384,2,1,7
261,-73.5,173.5,34.3806800842,86.9367752075,-1.74897766113,304.473698448,2,1,7
262,-73.5,174.5,34.3636360168,81.5129318237,-1.7315479517,307.588770928,1,1,7
263,-73.5,175.5,34.3432388306,75.5758132935,-1.71139776707,311.062596367,1,1,7
264,-73.5,176.5,34.318687439,71.0069732666,-1.69960308075,314.037745127,1,1,7
265,-73.5,177.5,34.2937431335,66.9403457642,-1.69331169128,316.297341762,2,1,7
266,-73.5,178.5,34.2704849243,62.4982795715,-1.6817599535,318.394581171,2,1,7
267,-73.5,179.5,34.2491836548,57.9897422791,-1.66934251785,319.794407504,2,1,7
268,-73.5,180.5,34.227519989,56.3634490967,-1.67620682716,319.125460669,2,1,7
269,-73.5,181.5,34.2029876709,57.5578842163,-1.70533514023,316.402905373,1,1,7
270,-73.5,182.5,34.1749610901,59.8147888184,-1.74156987667,313.102102821,1,1,7
271,-73.5,183.5,34.1452789307,62.6130180359,-1.76926898956,310.718455771,1,1,7
272,-73.5,184.5,34.1169052124,64.7994308472,-1.78267812729,309.510352612,1,1,7
273,-73.5,185.5,34.0897712708,66.2991333008,-1.7886326313,309.020058147,1,1,7
274,-73.5,186.5,34.0642547607,67.3030166626,-1.79159605503,308.819993129,1,1,7
275,-73.5,187.5,34.0404853821,68.0115737915,-1.79372644424,308.57140548,1,1,7
276,-73.5,188.5,34.0182304382,68.4916763306,-1.7954146862,308.184580337,1,1,7
277,-73.5,189.5,33.9970321655,68.8715591431,-1.79684734344,307.699392404,1,1,7
278,-73.5,190.5,33.9765777588,69.2189025879,-1.7980440855,307.225698693,1,1,7
279,-73.5,191.5,33.9568748474,69.4864730835,-1.79898440838,306.838913677,1,1,7
280,-73.5,192.5,33.938117981,69.5954589844,-1.79971301556,306.538166234,1,1,7
281,-73.5,193.5,33.9203720093,69.6035308838,-1.80021750927,306.3286617,1,1,7
282,-73.5,194.5,33.9036178589,69.5675735474,-1.80053257942,306.257006492,1,1,7
283,-73.5,195.5,33.8878250122,69.4338226318,-1.80077707767,306.268046111,1,1,7
284,-73.5,196.5,33.8727874756,69.2169342041,-1.80103433132,306.260439571,1,1,7
285,-73.5,197.5,33.8582382202,68.9660720825,-1.80128765106,306.205175592,1,1,7
286,-73.5,198.5,33.8438949585,68.7312011719,-1.80149257183,306.153553713,1,1,7
287,-73.5,199.5,33.8295974731,68.5173492432,-1.80165684223,306.162419426,1,1,7
288,-73.5,200.5,33.8153266907,68.3011627197,-1.80180430412,306.254577387,1,1,7
289,-73.5,201.5,33.8011283875,68.0655288696,-1.80193042755,306.415208662,1,1,7
290,-73.5,202.5,33.7870254517,67.8054046631,-1.80204558372,306.628929675,1,1,7
291,-73.5,203.5,33.7729492188,67.5889816284,-1.80210161209,306.920249374,1,1,7
292,-73.5,204.5,33.7588615417,67.3963546753,-1.8021569252,307.292124383,1,1,7
293,-73.5,205.5,33.7447814941,67.2329483032,-1.80218875408,307.685892477,1,1,7
294,-73.5,206.5,33.7306900024,67.1057815552,-1.80232000351,308.053686231,1,1,7
295,-73.5,207.5,33.7165985107,67.029800415,-1.80260527134,308.370862036,1,1,7
296,-73.5,208.5,33.7026062012,67.0223770142,-1.80300605297,308.640952178,1,1,7
297,-73.5,209.5,33.6889343262,67.0960388184,-1.80333447456,308.885721521,1,1,7
298,-73.5,210.5,33.6757888794,67.2398757935,-1.80343961716,309.128086199,1,1,7
299,-73.5,211.5,33.6630516052,67.3961257935,-1.8036737442,309.3456513,1,1,7
300,-73.5,212.5,33.650680542,67.54637146,-1.80400753021,309.482150952,2,1,7
301,-73.5,213.5,33.6385116577,67.6492996216,-1.80476903915,309.498811365,2,1,7
302,-73.5,214.5,33.626663208,67.7646408081,-1.8058797121,309.415133452,2,1,7
303,-73.5,215.5,33.6153259277,67.8809890747,-1.80703580379,309.24724104,2,1,7
304,-73.5,216.5,33.6044044495,68.0083694458,-1.80843400955,308.982566126,1,1,7
305,-73.5,217.5,33.5938644409,68.1779632568,-1.81011140347,308.615544095,1,1,7
306,-73.5,218.5,33.5838470459,68.4234161377,-1.81177377701,308.155869932,1,1,7
307,-73.5,219.5,33.5744361877,68.7487716675,-1.81324112415,307.612009353,1,1,7
308,-73.5,220.5,33.5653800964,69.0907058716,-1.81502366066,306.965271028,1,1,7
309,-73.5,221.5,33.556678772,69.3230819702,-1.81723320484,306.200434456,1,1,7
310,-73.5,222.5,33.5490150452,69.5024719238,-1.81951105595,305.344402571,1,1,7
311,-73.5,223.5,33.5428962708,69.7234344482,-1.82098913193,304.436296338,1,1,7
