,ylat,xlon,SSS,MLD,SST,pCO2,k=5,k=10,k=15
27,-77.5,319.5,34.3054656982,17.6336860657,-1.53307259083,244.702247776,2,6,7
28,-77.5,320.5,34.2939109802,17.1254482269,-1.53789675236,244.716396202,2,6,7
29,-77.5,321.5,34.285194397,16.6124477386,-1.52676022053,244.613455265,2,6,7
30,-77.5,322.5,34.2755737305,15.9524688721,-1.51433384418,243.941659469,2,6,7
31,-77.5,323.5,34.2642440796,15.1968278885,-1.5055860281,242.86132598,2,6,7
32,-77.5,324.5,34.2564620972,14.8109827042,-1.48978328705,242.20879928,2,6,7
33,-76.5,164.5,34.4587554932,12.1761026382,0.256701171398,140.528690246,2,6,7
34,-76.5,165.5,34.4449958801,11.5408601761,0.276515215635,141.578352363,2,6,7
35,-76.5,166.5,34.4354095459,11.6734666824,0.288817673922,143.101018119,2,6,7
36,-76.5,167.5,34.4310874939,12.1530475616,0.315375119448,144.840108001,2,6,7
37,-76.5,168.5,34.4265899658,12.5479078293,0.34591075778,146.207227478,2,6,7
38,-76.5,169.5,34.4205513,12.9324159622,0.362297475338,146.983573772,2,6,7
39,-76.5,170.5,34.4110794067,13.6152868271,0.371897250414,146.981834543,2,6,7
40,-76.5,171.5,34.3993721008,14.132853508,0.362258732319,146.669493914,2,6,7
41,-76.5,172.5,34.3855514526,14.3147411346,0.31186529994,146.866629425,2,6,7
42,-76.5,173.5,34.3675537109,14.3906488419,0.215035170317,147.716467114,2,6,7
43,-76.5,174.5,34.3432998657,14.4982376099,0.0898520499468,148.454532075,2,6,7
44,-76.5,175.5,34.3135719299,14.5010156631,-0.0473382025957,149.063311617,2,6,7
45,-76.5,176.5,34.2804145813,14.3308773041,-0.195179969072,149.757686245,2,6,7
46,-76.5,177.5,34.2482070923,14.1488199234,-0.348640233278,150.731644158,2,6,7
47,-76.5,178.5,34.2198104858,13.9206037521,-0.482768088579,151.896812928,2,6,7
48,-76.5,179.5,34.1950912476,13.6184520721,-0.591438114643,152.903765752,2,6,7
49,-76.5,180.5,34.1709136963,13.228767395,-0.690522074699,153.759124521,2,6,7
50,-76.5,181.5,34.1451950073,12.7866249084,-0.81168037653,155.04880346,2,6,7
51,-76.5,182.5,34.1219024658,12.4990930557,-0.964945614338,157.765475266,2,6,7
52,-76.5,183.5,34.1090202332,12.6111650467,-1.11590981483,162.609947315,2,6,7
53,-76.5,184.5,34.1064071655,12.9091758728,-1.22008872032,168.943345669,2,6,7
54,-76.5,185.5,34.104839325,13.3839998245,-1.29313147068,174.78604982,2,6,7
55,-76.5,186.5,34.1052703857,14.1292934418,-1.35424804688,183.342492678,2,6,7
56,-76.5,187.5,34.1035079956,15.241109848,-1.40092694759,192.202207718,2,6,7
57,-76.5,188.5,34.0981712341,16.4030399323,-1.43563008308,198.789112438,2,6,7
58,-76.5,189.5,34.0914115906,18.007686615,-1.46228504181,204.021531256,2,6,7
59,-76.5,190.5,34.0871353149,21.5918960571,-1.48329770565,210.833377337,2,6,7
60,-76.5,191.5,34.0843925476,26.5538845062,-1.49893033504,218.568636564,2,6,7
61,-76.5,192.5,34.0763816833,29.403881073,-1.50897729397,222.141393017,2,6,7
62,-76.5,193.5,34.0613059998,29.7523555756,-1.51536107063,220.908530805,2,6,7
63,-76.5,194.5,34.0397186279,28.1956539154,-1.52080380917,215.724753875,2,6,7
64,-76.5,195.5,34.0202980042,27.7729530334,-1.53478133678,212.182465339,2,6,7
65,-76.5,196.5,34.0005531311,27.057466507,-1.53957557678,208.943955918,2,6,7
66,-76.5,197.5,33.9815750122,26.1484298706,-1.53787136078,206.019881314,2,6,7
67,-76.5,198.5,33.9644165039,25.351524353,-1.53221893311,203.487937862,2,6,7
68,-76.5,199.5,33.9496536255,24.9215278625,-1.52209806442,201.530545092,2,6,7
69,-76.5,200.5,33.9373474121,25.2023010254,-1.50662255287,200.312493074,2,6,7
70,-76.5,201.5,33.9272079468,26.8095588684,-1.49169540405,200.140116005,2,6,7
71,-76.5,202.5,33.9188270569,30.3451919556,-1.49380970001,201.894719329,2,6,7
72,-76.5,203.5,33.9107208252,33.8562736511,-1.4832521677,203.135201638,2,6,7
73,-76.5,204.5,33.9013290405,35.0599975586,-1.46757650375,203.404951038,2,6,7
74,-76.5,205.5,33.8899803162,35.4972991943,-1.4509292841,202.440009345,2,6,7
75,-76.5,206.5,33.8770561218,34.6850814819,-1.42602968216,200.16495022,2,6,7
76,-76.5,207.5,33.864151001,32.982334137,-1.38636672497,196.805047625,2,6,7
77,-76.5,208.5,33.8542861938,31.1656360626,-1.33071672916,193.006305595,2,6,7
78,-76.5,309.5,34.2860794067,16.1298866272,-1.49678432941,229.210979311,2,6,7
79,-76.5,310.5,34.2867851257,16.594165802,-1.50624263287,233.158982704,2,6,7
80,-76.5,311.5,34.288608551,17.0123062134,-1.53784537315,239.042328366,2,6,7
81,-76.5,312.5,34.2922363281,17.9914970398,-1.56288146973,245.255217401,2,6,7
82,-76.5,313.5,34.2938995361,19.0233917236,-1.58247113228,250.139187992,2,6,7
83,-76.5,314.5,34.292350769,19.7389850616,-1.59869527817,253.260393165,2,6,7
84,-76.5,315.5,34.287563324,20.2206306458,-1.60861468315,255.264032401,2,6,7
85,-76.5,316.5,34.2795944214,20.4479694366,-1.60919868946,256.76902474,2,6,7
86,-76.5,317.5,34.2691650391,20.3669586182,-1.60272359848,258.130025001,2,6,7
87,-76.5,318.5,34.2581443787,20.1306781769,-1.59622824192,259.632747832,2,6,7
88,-76.5,319.5,34.248134613,19.8986282349,-1.59335148335,261.390250898,2,6,7
89,-76.5,320.5,34.2395477295,19.8205089569,-1.59503054619,263.373678475,2,6,7
90,-76.5,321.5,34.2326774597,20.3299312592,-1.597463727,265.599557654,2,6,7
91,-76.5,322.5,34.2239379883,19.972322464,-1.60046303272,266.946461337,2,6,7
92,-76.5,323.5,34.2124443054,19.3907432556,-1.59848845005,267.624797048,2,6,7
93,-76.5,324.5,34.1976585388,18.528881073,-1.59099555016,267.549192661,2,6,7
94,-76.5,325.5,34.1795310974,17.4944343567,-1.57587039471,266.703656544,2,6,7
95,-76.5,326.5,34.1579704285,16.5610942841,-1.54724395275,265.451723702,2,6,7
96,-76.5,327.5,34.1340370178,15.8372840881,-1.50022947788,264.299940035,2,6,7
97,-76.5,328.5,34.1136779785,15.4870948792,-1.43686330318,263.232367252,2,6,7
98,-76.5,329.5,34.1043128967,14.1928739548,-1.33792662621,262.604750645,2,6,7
99,-75.5,164.5,34.3004417419,11.2260732651,-0.586007356644,145.372897462,2,6,7
100,-75.5,165.5,34.2682228088,10.8179445267,-0.648609340191,147.578626554,2,6,7
101,-75.5,166.5,34.2453918457,10.9111185074,-0.680749058723,150.306528531,2,6,7
102,-75.5,167.5,34.2378883362,11.4970579147,-0.66306078434,152.692593957,2,6,7
103,-75.5,168.5,34.2392463684,12.1834602356,-0.617887735367,154.382458716,2,6,7
104,-75.5,169.5,34.2448768616,12.6256198883,-0.54605358839,155.240521888,2,6,7
105,-75.5,170.5,34.2522850037,12.9720649719,-0.454734355211,155.466065075,2,6,7
106,-75.5,171.5,34.2571144104,13.2406320572,-0.384986191988,155.641724002,2,6,7
107,-75.5,172.5,34.2540893555,13.3861064911,-0.385627388954,156.522444048,2,6,7
108,-75.5,173.5,34.2415428162,13.4633111954,-0.475005328655,158.609114626,2,6,7
109,-75.5,174.5,34.2245941162,13.6154212952,-0.62435144186,161.76454319,2,6,7
110,-75.5,175.5,34.2120246887,13.8121919632,-0.783549129963,165.258096214,2,6,7
111,-75.5,176.5,34.2057037354,14.0001792908,-0.919097721577,168.449977379,2,6,7
112,-75.5,177.5,34.2005081177,14.0870857239,-0.995781183243,170.976350509,2,6,7
113,-75.5,178.5,34.1944313049,13.977976799,-1.03882682323,173.268470949,2,6,7
114,-75.5,179.5,34.1856956482,13.6968717575,-1.06147050858,174.685917418,2,6,7
115,-75.5,180.5,34.1755714417,13.6132230759,-1.0912322998,177.161410157,2,6,7
116,-75.5,181.5,34.1657676697,13.8784379959,-1.15040493011,182.88982294,2,6,7
117,-75.5,182.5,34.1575622559,14.572177887,-1.2388048172,192.33734302,2,6,7
118,-75.5,183.5,34.1502342224,15.694196701,-1.33285629749,202.273611257,2,6,7
119,-75.5,184.5,34.1378555298,16.3805370331,-1.40487313271,204.688427523,2,6,7
120,-75.5,185.5,34.1235771179,16.4090576172,-1.44942545891,201.597426605,2,6,7
121,-75.5,186.5,34.1128158569,17.2187423706,-1.48298144341,201.764454275,2,6,7
122,-75.5,187.5,34.1027679443,18.8208942413,-1.52212393284,202.907991963,2,6,7
123,-75.5,188.5,34.0928268433,20.6426086426,-1.5504155159,204.508040792,2,6,7
124,-75.5,189.5,34.0825271606,22.5487308502,-1.56661069393,206.295496434,2,6,7
125,-75.5,190.5,34.0719223022,24.7410469055,-1.57605791092,208.330561371,2,6,7
126,-75.5,191.5,34.0609283447,27.1676368713,-1.58283257484,210.547166018,2,6,7
127,-75.5,192.5,34.0489387512,29.3850154877,-1.58828508854,212.528467405,2,6,7
128,-75.5,193.5,34.0360946655,31.305103302,-1.59264039993,214.225892525,2,6,7
129,-75.5,194.5,34.022567749,32.1512336731,-1.59528410435,215.904361456,2,6,7
130,-75.5,195.5,34.0090751648,33.3542060852,-1.60412895679,217.679357778,2,6,7
131,-75.5,196.5,33.9953918457,34.2910270691,-1.60408508778,219.694699348,2,6,7
132,-75.5,197.5,33.9829444885,35.8003921509,-1.60582149029,222.095195049,2,6,7
133,-75.5,198.5,33.9720802307,37.6940574646,-1.61535644531,224.885867519,2,6,7
134,-75.5,199.5,33.9617118835,39.444316864,-1.62516450882,227.904977025,2,6,7
135,-75.5,200.5,33.9511451721,40.951374054,-1.62738978863,230.961199222,2,6,7
136,-75.5,201.5,33.9409942627,42.6561164856,-1.6262639761,233.936895359,2,6,7
137,-75.5,202.5,33.9311790466,44.8682594299,-1.62898468971,236.690461141,2,6,7
138,-75.5,203.5,33.9215240479,46.8213424683,-1.63269162178,238.943770918,2,6,7
139,-75.5,204.5,33.9108390808,47.6921348572,-1.62823414803,240.273611499,2,6,7
140,-75.5,205.5,33.8995399475,48.0933265686,-1.62079775333,240.646323348,2,6,7
141,-75.5,206.5,33.8877601624,48.1164550781,-1.60952854156,240.203642613,2,6,7
142,-75.5,207.5,33.8759880066,47.1506118774,-1.59437930584,239.173119574,2,6,7
143,-75.5,208.5,33.8652572632,45.6953468323,-1.57802569866,237.892991094,2,6,7
144,-75.5,209.5,33.8567276001,44.5015411377,-1.56728482246,237.019513117,2,6,7
145,-75.5,307.5,34.263343811,19.1480979919,-1.46013116837,231.997837107,2,6,7
146,-75.5,308.5,34.2604217529,19.6608314514,-1.53602564335,238.543179595,2,6,7
147,-75.5,309.5,34.2575340271,19.9870910645,-1.58672249317,244.348756378,2,6,7
148,-75.5,310.5,34.2546730042,20.3908977509,-1.61544799805,249.498083281,2,6,7
149,-75.5,311.5,34.2511444092,20.6712436676,-1.62837576866,253.496340306,2,6,7
150,-75.5,312.5,34.2474136353,20.9445877075,-1.6277256012,256.595306435,2,6,7
151,-75.5,313.5,34.2434501648,21.1252574921,-1.62434649467,259.005067025,2,6,7
152,-75.5,314.5,34.2390365601,21.490146637,-1.61958611012,260.981985559,2,6,7
153,-75.5,315.5,34.2336883545,21.9263210297,-1.61313092709,262.889515844,2,6,7
154,-75.5,316.5,34.2268791199,22.216047287,-1.60610413551,264.909167211,2,6,7
155,-75.5,317.5,34.2187538147,22.2516288757,-1.59995114803,267.128801268,2,6,7
156,-75.5,318.5,34.2104377747,22.1617679596,-1.59511554241,269.685445388,2,6,7
157,-75.5,319.5,34.2032241821,22.3661594391,-1.59304571152,272.597613634,2,6,7
158,-75.5,320.5,34.1960945129,22.556728363,-1.59696280956,275.67663009,2,6,7
159,-75.5,321.5,34.1892433167,22.8871192932,-1.60337591171,278.756522071,2,6,7
160,-75.5,322.5,34.1817932129,23.295923233,-1.60982096195,281.148977831,2,6,7
161,-75.5,323.5,34.1728744507,23.4291152954,-1.61366593838,282.873306198,2,6,7
162,-75.5,324.5,34.1620025635,23.314043045,-1.61165940762,284.050771965,2,6,3
163,-75.5,325.5,34.1485862732,23.0909786224,-1.60157763958,284.761144455,2,6,3
164,-75.5,326.5,34.1319389343,22.64427948,-1.58138275146,284.997195268,2,6,3
165,-75.5,327.5,34.1116676331,21.6078014374,-1.54621255398,284.661295349,2,6,3
166,-75.5,328.5,34.0880126953,19.9296131134,-1.4853579998,283.613535877,2,6,7
167,-75.5,329.5,34.0624237061,18.2871437073,-1.38130199909,282.105421784,2,6,7
168,-75.5,330.5,34.0431365967,16.3426113129,-1.21400713921,280.855747882,2,6,7
169,-75.5,331.5,34.0393028259,15.5222024918,-1.00812017918,280.292943352,2,6,7
170,-74.5,165.5,34.3120040894,14.7100362778,-1.45088815689,166.502114419,2,6,7
171,-74.5,166.5,34.3027915955,13.9262266159,-1.47665536404,171.569432865,2,6,7
172,-74.5,167.5,34.28673172,13.4333086014,-1.46981430054,176.586140904,2,6,7
173,-74.5,168.5,34.2678604126,13.3912858963,-1.42670476437,180.152495874,2,6,7
174,-74.5,169.5,34.2485351562,14.1466569901,-1.35946202278,183.05570348,2,6,7
175,-74.5,170.5,34.2326049805,14.7341785431,-1.2522149086,184.183739744,2,6,7
176,-74.5,171.5,34.2230911255,14.9787092209,-1.13951396942,184.355321172,2,6,7
177,-74.5,172.5,34.2191467285,15.1326856613,-1.06962096691,185.003701665,2,6,7
178,-74.5,173.5,34.2180709839,15.3118400574,-1.06864476204,187.214681298,2,6,7
179,-74.5,174.5,34.2189979553,15.3627357483,-1.12464082241,191.303046488,2,6,7
180,-74.5,175.5,34.2233848572,15.2606582642,-1.19435203075,196.555572154,2,6,7
181,-74.5,176.5,34.230178833,14.8229160309,-1.2458460331,202.879129847,2,6,7
182,-74.5,177.5,34.2409629822,14.1178894043,-1.26369047165,213.049719427,2,6,7
183,-74.5,178.5,34.2598075867,14.7023468018,-1.26964235306,229.695231065,2,6,7
184,-74.5,179.5,34.2786331177,16.9135875702,-1.274497509,247.053791939,2,6,7
185,-74.5,180.5,34.2686309814,18.3335113525,-1.30340445042,249.547879579,2,6,7
186,-74.5,181.5,34.2280158997,17.6524143219,-1.3661711216,236.229091458,2,6,7
187,-74.5,182.5,34.1822242737,16.5257949829,-1.44269430637,220.505135906,2,6,7
188,-74.5,183.5,34.1524238586,17.5116004944,-1.49942517281,213.518197782,2,6,7
189,-74.5,184.5,34.1333427429,19.4302635193,-1.52879452705,212.188159717,2,6,7
190,-74.5,185.5,34.1183128357,21.3225479126,-1.54209983349,212.673958741,2,6,7
191,-74.5,186.5,34.1049385071,22.8697738647,-1.5502423048,213.965130924,2,6,7
192,-74.5,187.5,34.0928001404,24.6213531494,-1.5590313673,215.704348868,2,6,7
193,-74.5,188.5,34.081287384,26.3426990509,-1.56690895557,217.83854832,2,6,7
194,-74.5,189.5,34.0700416565,28.162612915,-1.57367193699,220.203243938,2,6,7
195,-74.5,190.5,34.0587844849,30.3207302094,-1.57982778549,222.613678404,2,6,7
196,-74.5,191.5,34.0472755432,32.697971344,-1.58521783352,224.936842645,2,6,7
197,-74.5,192.5,34.0353355408,34.8496894836,-1.58936154842,227.103723072,2,6,7
198,-74.5,193.5,34.0227470398,36.7624931335,-1.59353387356,229.097148363,2,6,7
199,-74.5,194.5,34.0093536377,38.3746604919,-1.59601414204,230.961418008,2,6,7
200,-74.5,195.5,33.995639801,39.9856719971,-1.59782147408,232.770831077,2,6,7
201,-74.5,196.5,33.9818687439,41.3466835022,-1.60021686554,234.615158571,2,6,7
202,-74.5,197.5,33.9683456421,42.6465415955,-1.60181546211,236.594864548,2,6,7
203,-74.5,198.5,33.9554367065,44.1875,-1.60369992256,238.806293073,2,6,7
204,-74.5,199.5,33.9431037903,45.5424728394,-1.60605788231,241.252974094,2,6,7
205,-74.5,200.5,33.9311752319,46.4882049561,-1.60839414597,243.866464483,2,6,7
206,-74.5,201.5,33.9197387695,47.5464477539,-1.61101925373,246.591694284,2,6,7
207,-74.5,202.5,33.9089202881,48.4379653931,-1.61415791512,249.433979569,2,6,7
208,-74.5,203.5,33.8988342285,49.8919372559,-1.61829614639,252.292445349,2,6,7
209,-74.5,204.5,33.8892364502,51.2408638,-1.62328052521,255.090239085,2,6,7
210,-74.5,205.5,33.880569458,52.5046653748,-1.62725126743,257.86463641,2,6,7
211,-74.5,206.5,33.8730201721,53.8215522766,-1.63084471226,260.687843505,2,6,7
212,-74.5,207.5,33.8666343689,55.3584823608,-1.6350839138,263.600971929,2,6,7
213,-74.5,208.5,33.8615608215,57.1400871277,-1.64087307453,266.618975029,2,6,7
214,-74.5,209.5,33.8579177856,59.0606384277,-1.64865124226,269.716953194,2,6,7
215,-74.5,210.5,33.8555335999,61.1237182617,-1.65797150135,272.835174766,2,6,7
216,-74.5,211.5,33.8539810181,63.6488075256,-1.66701567173,275.938052187,2,6,7
217,-74.5,212.5,33.8522605896,65.5680084229,-1.67193436623,279.097747991,2,0,3
218,-74.5,213.5,33.8497428894,67.2944793701,-1.67049539089,282.416537032,2,0,3
219,-74.5,214.5,33.8464431763,69.197769165,-1.66914749146,286.053193792,2,0,3
220,-74.5,215.5,33.8423194885,70.2596969604,-1.66958487034,289.151371171,2,0,3
221,-74.5,216.5,33.8378677368,70.5721511841,-1.67091429234,291.182394601,2,0,3
222,-74.5,217.5,33.8332672119,70.2857208252,-1.67111039162,291.979810511,2,0,3
223,-74.5,218.5,33.828414917,69.289390564,-1.6671680212,291.65782258,2,0,3
224,-74.5,219.5,33.8234634399,67.6816864014,-1.65670359135,290.679937856,2,0,3
225,-74.5,301.5,34.2989120483,15.9929161072,-0.880156755447,202.863450182,2,6,7
226,-74.5,302.5,34.2870483398,17.7165050507,-1.07427501678,213.126125718,2,6,7
227,-74.5,303.5,34.2758750916,19.4759654999,-1.2630251646,223.744888474,2,6,7
228,-74.5,304.5,34.2688980103,20.8531780243,-1.40175116062,232.962887346,2,6,7
229,-74.5,305.5,34.2638816833,21.5732021332,-1.49346637726,239.886759286,2,6,7
230,-74.5,306.5,34.2593612671,21.8250045776,-1.55208945274,244.996138563,2,6,7
231,-74.5,307.5,34.2544631958,21.8247356415,-1.58890211582,249.031443316,2,6,7
232,-74.5,308.5,34.2485313416,21.6822795868,-1.61042273045,252.447340076,2,6,7
233,-74.5,309.5,34.2412757874,21.520318985,-1.62100768089,255.49878247,2,6,7
234,-74.5,310.5,34.2331581116,21.537071228,-1.62374508381,258.487366011,2,6,7
235,-74.5,311.5,34.2246856689,21.5061016083,-1.62141311169,261.601537599,2,6,7
236,-74.5,312.5,34.2176513672,21.8708705902,-1.61968696117,264.928405214,2,6,7
237,-74.5,313.5,34.2105407715,22.0702495575,-1.61752974987,268.292673472,2,6,7
238,-74.5,314.5,34.2042655945,22.4853839874,-1.61310184002,271.694720716,2,6,7
239,-74.5,315.5,34.1986083984,23.1505355835,-1.60870957375,275.204349104,2,6,7
240,-74.5,316.5,34.1938171387,24.382194519,-1.60695517063,279.129901436,2,6,7
241,-74.5,317.5,34.1896934509,26.1340446472,-1.60854053497,283.418402022,2,6,7
242,-74.5,318.5,34.184173584,27.371339798,-1.6122430563,287.090270332,2,6,3
243,-74.5,319.5,34.174747467,27.1282100677,-1.61570835114,288.849767613,2,6,3
244,-74.5,320.5,34.1648025513,27.2060241699,-1.61621272564,290.655044643,2,6,3
245,-74.5,321.5,34.1540107727,27.2560100555,-1.61066401005,292.449317505,2,6,3
246,-74.5,322.5,34.1437149048,27.7628898621,-1.61002469063,294.219865647,2,6,3
247,-74.5,323.5,34.1331481934,27.9073257446,-1.61267220974,295.51224184,2,6,3
248,-74.5,324.5,34.1226387024,28.0073184967,-1.61602818966,296.772835771,2,6,3
249,-74.5,325.5,34.1122779846,28.3639221191,-1.61782133579,298.279608694,2,6,3
250,-74.5,326.5,34.1012954712,28.8375492096,-1.61591267586,299.733302721,2,6,3
251,-74.5,327.5,34.0882301331,28.9667816162,-1.6086345911,300.538033634,2,6,3
252,-74.5,328.5,34.0712242126,27.9376506805,-1.59517776966,300.244246846,2,6,3
253,-74.5,329.5,34.0495681763,25.5603961945,-1.56330752373,299.0381969,2,6,3
254,-74.5,330.5,34.0257987976,23.1065788269,-1.5072658062,297.090984737,2,6,3
255,-74.5,331.5,34.0041809082,20.5652332306,-1.41844022274,294.907157178,2,6,3
256,-74.5,332.5,33.990737915,18.3143692017,-1.29943037033,293.09560299,2,6,3
257,-74.5,333.5,33.9875602722,16.8434505463,-1.16958785057,292.104621949,2,6,3
258,-73.5,170.5,34.3006248474,15.6810302734,-1.5714610815,206.659142532,2,6,7
259,-73.5,171.5,34.2881202698,16.4437427521,-1.52536594868,215.044917988,2,6,7
260,-73.5,172.5,34.2766609192,17.4809074402,-1.47388613224,221.798071852,2,6,7
261,-73.5,173.5,34.2686386108,18.2142906189,-1.42681229115,227.750575573,2,6,7
262,-73.5,174.5,34.2671127319,18.8076038361,-1.39864492416,234.670576038,2,6,7
263,-73.5,175.5,34.2710990906,19.8348503113,-1.39456832409,243.161720793,2,6,7
264,-73.5,176.5,34.2690582275,20.1498088837,-1.41166627407,248.096003234,2,6,7
265,-73.5,177.5,34.2628211975,19.2223701477,-1.4269797802,250.946585647,2,6,7
266,-73.5,178.5,34.2617530823,19.5915756226,-1.43526220322,257.298892232,2,6,7
267,-73.5,179.5,34.2659263611,22.52602005,-1.43527591228,265.821677617,2,6,7
268,-73.5,180.5,34.2564582825,23.9954013824,-1.44969284534,265.644378546,2,6,7
269,-73.5,181.5,34.2288780212,22.9635543823,-1.48690891266,254.839210719,2,6,7
270,-73.5,182.5,34.1954078674,21.8772907257,-1.5304557085,241.445702863,2,6,7
271,-73.5,183.5,34.167591095,22.6349639893,-1.55765318871,233.275287147,2,6,7
272,-73.5,184.5,34.1459388733,24.899728775,-1.56622302532,231.020737952,2,6,7
273,-73.5,185.5,34.126247406,26.4430828094,-1.56504535675,231.359556074,2,6,7
274,-73.5,186.5,34.1078109741,27.6913146973,-1.56274342537,232.61103144,2,6,7
275,-73.5,187.5,34.0907897949,28.9807510376,-1.5628644228,234.068660969,2,6,7
276,-73.5,188.5,34.0750236511,30.2422885895,-1.56493031979,235.694741864,2,6,7
277,-73.5,189.5,34.0602531433,31.4477825165,-1.56936979294,237.508932305,2,6,7
278,-73.5,190.5,34.0461921692,32.8727989197,-1.57579779625,239.48923081,2,6,7
279,-73.5,191.5,34.0325050354,34.6187973022,-1.58247220516,241.513522894,2,6,7
280,-73.5,192.5,34.0188102722,36.3720054626,-1.58732497692,243.389857881,2,6,7
281,-73.5,193.5,34.0047454834,38.1202430725,-1.58948636055,245.014228276,2,6,7
282,-73.5,194.5,33.9901924133,39.5756988525,-1.58985102177,246.401370295,2,6,7
283,-73.5,195.5,33.9752616882,40.9121398926,-1.58893942833,247.584551998,2,6,7
284,-73.5,196.5,33.9601516724,42.359085083,-1.58707332611,248.582058778,2,6,7
285,-73.5,197.5,33.9451522827,43.3818397522,-1.58509933949,249.546828668,2,6,7
286,-73.5,198.5,33.9305610657,44.135597229,-1.58389687538,250.67071009,2,6,7
287,-73.5,199.5,33.9166183472,44.9228858948,-1.58374297619,252.049743391,2,6,7
288,-73.5,200.5,33.9034996033,45.8994750977,-1.58428418636,253.675464086,2,6,7
289,-73.5,201.5,33.8913192749,46.9722251892,-1.58504354954,255.513890765,2,6,7
290,-73.5,202.5,33.8801383972,47.6913223267,-1.58608424664,257.5846917,2,6,7
291,-73.5,203.5,33.8700370789,48.642993927,-1.58811116219,259.890129078,2,6,7
292,-73.5,204.5,33.8611755371,49.5466156006,-1.59150481224,262.421863057,2,6,7
293,-73.5,205.5,33.85364151,50.4880714417,-1.59572088718,265.195093534,2,6,7
294,-73.5,206.5,33.8474807739,51.8992233276,-1.60097551346,268.203869806,2,6,7
295,-73.5,207.5,33.8426895142,53.4960098267,-1.60793936253,271.416368751,2,6,7
296,-73.5,208.5,33.8392295837,55.5138320923,-1.61719310284,274.801683338,2,6,7
297,-73.5,209.5,33.8370780945,58.1966362,-1.62865555286,278.331447812,2,6,7
298,-73.5,210.5,33.8360939026,61.1781044006,-1.64158248901,281.944604835,2,0,3
299,-73.5,211.5,33.8355941772,64.4921264648,-1.65515077114,285.490831806,2,0,3
300,-73.5,212.5,33.8347473145,67.6921615601,-1.66589617729,288.819244578,2,0,3
301,-73.5,213.5,33.8329620361,69.2823867798,-1.67146146297,291.881339691,2,0,3
302,-73.5,214.5,33.8308029175,70.9426193237,-1.6752191782,294.699767826,2,0,3
303,-73.5,215.5,33.8287353516,72.4504852295,-1.67871487141,297.252035066,2,0,3
304,-73.5,216.5,33.8269386292,73.7791290283,-1.68327057362,299.475657024,2,0,3
305,-73.5,217.5,33.8254318237,74.9850463867,-1.68914234638,301.328337638,2,0,3
306,-73.5,218.5,33.824054718,75.8573913574,-1.69523358345,302.771561005,2,0,3
307,-73.5,219.5,33.8224372864,76.1220855713,-1.70010018349,303.742809472,2,0,3
308,-73.5,220.5,33.820022583,76.2334976196,-1.70377111435,304.180850639,2,0,3
309,-73.5,221.5,33.8161888123,75.3440246582,-1.70516300201,303.845173716,2,0,3
310,-73.5,222.5,33.8106575012,73.5524978638,-1.70231032372,302.585037163,2,0,3
